,Date,Time,City,Population,Result,NormalizedResult
134,2024-05-21,21:00,Düsseldorf,645923,[23. 20. 26. 16. 11.  4.  6.  0.  1.  1.  0.  2.  1.],"[0.2072072072072072, 0.18018018018018017, 0.23423423423423423, 0.14414414414414414, 0.0990990990990991, 0.036036036036036036, 0.05405405405405406, 0.0, 0.009009009009009009, 0.009009009009009009, 0.0, 0.018018018018018018, 0.009009009009009009]"
135,2024-05-22,15:00,Düsseldorf,645923,[ 9. 22. 20. 19. 16. 23. 35. 24. 19. 19.  8.  5.  3.],"[0.04054054054054054, 0.0990990990990991, 0.09009009009009009, 0.08558558558558559, 0.07207207207207207, 0.1036036036036036, 0.15765765765765766, 0.10810810810810811, 0.08558558558558559, 0.08558558558558559, 0.036036036036036036, 0.02252252252252252, 0.013513513513513514]"
136,2024-05-22,18:00,Düsseldorf,645923,[19. 16. 23. 35. 24. 19. 19.  8.  5.  3.  2.  2.  1.],"[0.10795454545454546, 0.09090909090909091, 0.13068181818181818, 0.19886363636363635, 0.13636363636363635, 0.10795454545454546, 0.10795454545454546, 0.045454545454545456, 0.028409090909090908, 0.017045454545454544, 0.011363636363636364, 0.011363636363636364, 0.005681818181818182]"
137,2024-05-22,21:00,Düsseldorf,645923,[35. 24. 19. 19.  8.  5.  3.  2.  2.  1.  0.  1.  0.],"[0.29411764705882354, 0.20168067226890757, 0.15966386554621848, 0.15966386554621848, 0.06722689075630252, 0.04201680672268908, 0.025210084033613446, 0.01680672268907563, 0.01680672268907563, 0.008403361344537815, 0.0, 0.008403361344537815, 0.0]"
138,2024-05-23,15:00,Düsseldorf,645923,[ 7. 14. 16. 20. 16. 21. 30. 39. 29. 29. 10. 12.  9.],"[0.027777777777777776, 0.05555555555555555, 0.06349206349206349, 0.07936507936507936, 0.06349206349206349, 0.08333333333333333, 0.11904761904761904, 0.15476190476190477, 0.11507936507936507, 0.11507936507936507, 0.03968253968253968, 0.047619047619047616, 0.03571428571428571]"
139,2024-05-23,18:00,Düsseldorf,645923,[20. 16. 21. 30. 39. 29. 29. 10. 12.  9.  1.  0.  2.],"[0.09174311926605505, 0.07339449541284404, 0.0963302752293578, 0.13761467889908258, 0.17889908256880735, 0.13302752293577982, 0.13302752293577982, 0.045871559633027525, 0.05504587155963303, 0.04128440366972477, 0.0045871559633027525, 0.0, 0.009174311926605505]"
140,2024-05-23,21:00,Düsseldorf,645923,[30. 39. 29. 29. 10. 12.  9.  1.  0.  2.  0.  0.  4.],"[0.18181818181818182, 0.23636363636363636, 0.17575757575757575, 0.17575757575757575, 0.06060606060606061, 0.07272727272727272, 0.05454545454545454, 0.006060606060606061, 0.0, 0.012121212121212121, 0.0, 0.0, 0.024242424242424242]"
141,2024-05-24,15:00,Düsseldorf,645923,[17. 12. 26. 17. 29. 32. 35. 22. 25. 24. 11.  6.  7.],"[0.06463878326996197, 0.045627376425855515, 0.09885931558935361, 0.06463878326996197, 0.11026615969581749, 0.12167300380228137, 0.13307984790874525, 0.08365019011406843, 0.09505703422053231, 0.09125475285171103, 0.04182509505703422, 0.022813688212927757, 0.026615969581749048]"
142,2024-05-24,18:00,Düsseldorf,645923,[17. 29. 32. 35. 22. 25. 24. 11.  6.  7.  2.  4.  3.],"[0.07834101382488479, 0.1336405529953917, 0.14746543778801843, 0.16129032258064516, 0.10138248847926268, 0.1152073732718894, 0.11059907834101383, 0.05069124423963134, 0.027649769585253458, 0.03225806451612903, 0.009216589861751152, 0.018433179723502304, 0.013824884792626729]"
143,2024-05-24,21:00,Düsseldorf,645923,[35. 22. 25. 24. 11.  6.  7.  2.  4.  3.  0.  0.  1.],"[0.25, 0.15714285714285714, 0.17857142857142858, 0.17142857142857143, 0.07857142857142857, 0.04285714285714286, 0.05, 0.014285714285714285, 0.02857142857142857, 0.02142857142857143, 0.0, 0.0, 0.007142857142857143]"
144,2024-05-25,15:00,Düsseldorf,645923,[ 7. 13. 21. 27. 44. 19. 14. 16. 20. 28. 14. 18.  7.],"[0.028225806451612902, 0.05241935483870968, 0.0846774193548387, 0.10887096774193548, 0.1774193548387097, 0.07661290322580645, 0.056451612903225805, 0.06451612903225806, 0.08064516129032258, 0.11290322580645161, 0.056451612903225805, 0.07258064516129033, 0.028225806451612902]"
145,2024-05-25,18:00,Düsseldorf,645923,[27. 44. 19. 14. 16. 20. 28. 14. 18.  7.  2.  4.  3.],"[0.125, 0.2037037037037037, 0.08796296296296297, 0.06481481481481481, 0.07407407407407407, 0.09259259259259259, 0.12962962962962962, 0.06481481481481481, 0.08333333333333333, 0.032407407407407406, 0.009259259259259259, 0.018518518518518517, 0.013888888888888888]"
146,2024-05-25,21:00,Düsseldorf,645923,[14. 16. 20. 28. 14. 18.  7.  2.  4.  3.  0.  1.  1.],"[0.109375, 0.125, 0.15625, 0.21875, 0.109375, 0.140625, 0.0546875, 0.015625, 0.03125, 0.0234375, 0.0, 0.0078125, 0.0078125]"
147,2024-05-26,15:00,Düsseldorf,645923,[ 3. 12. 11. 21. 16.  9.  8.  8.  8. 12.  7.  3.  2.],"[0.025, 0.1, 0.09166666666666666, 0.175, 0.13333333333333333, 0.075, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.058333333333333334, 0.025, 0.016666666666666666]"
148,2024-05-26,18:00,Düsseldorf,645923,[21. 16.  9.  8.  8.  8. 12.  7.  3.  2.  3.  2.  0.],"[0.21212121212121213, 0.16161616161616163, 0.09090909090909091, 0.08080808080808081, 0.08080808080808081, 0.08080808080808081, 0.12121212121212122, 0.0707070707070707, 0.030303030303030304, 0.020202020202020204, 0.030303030303030304, 0.020202020202020204, 0.0]"
149,2024-05-26,21:00,Düsseldorf,645923,[ 8.  8.  8. 12.  7.  3.  2.  3.  2.  0.  1.  2.  1.],"[0.14035087719298245, 0.14035087719298245, 0.14035087719298245, 0.21052631578947367, 0.12280701754385964, 0.05263157894736842, 0.03508771929824561, 0.05263157894736842, 0.03508771929824561, 0.0, 0.017543859649122806, 0.03508771929824561, 0.017543859649122806]"
