day,city,contacts_city,contacts_stad,contact_to_baseline_city,contact_to_baseline_all
2024-05-04,Köln,1936,50,1.3279764821166096,1.3622733953944144
2024-05-04,Leipzig,2596,0,1.3535940409683427,1.3535940409683427
2024-05-04,München,452,2,0.7967766305716444,0.8003021908839083
2024-05-04,Stuttgart,1590,106,1.905821917808219,2.032876712328767
2024-05-05,Berlin,2718,32,1.017650834403081,1.0296320068463842
2024-05-05,Dortmund,894,0,1.3699649737302977,1.3699649737302977
2024-05-05,Düsseldorf,482,0,0.6863303498779495,0.6863303498779495
2024-05-05,Frankfurt am Main,544,38,1.0696629213483146,1.1443820224719101
2024-05-05,Gelsenkirchen,694,2,1.1971414489896501,1.200591424346969
2024-05-05,Hamburg,1530,0,0.6883033419023137,0.6883033419023137
2024-05-05,Köln,972,0,0.9001190633681704,0.9001190633681704
2024-05-05,Leipzig,1242,0,1.1367677824267781,1.1367677824267781
2024-05-05,München,266,0,0.6756168359941944,0.6756168359941944
2024-05-05,Stuttgart,440,0,0.9980557355800389,0.9980557355800389
2024-05-06,Berlin,5342,2,1.054391653743127,1.0547864091357677
2024-05-06,Dortmund,1256,0,1.3079440642665872,1.3079440642665872
2024-05-06,Düsseldorf,1070,2,1.1692163596628162,1.1714018108023727
2024-05-06,Frankfurt am Main,790,0,1.0811339198435974,1.0811339198435974
2024-05-06,Gelsenkirchen,1258,0,1.2317806686249824,1.2317806686249824
2024-05-06,Hamburg,2742,0,0.9670008564663207,0.9670008564663207
2024-05-06,Köln,1506,0,1.2496443812233287,1.2496443812233287
2024-05-06,Leipzig,2276,0,1.2198147155654238,1.2198147155654238
2024-05-06,München,434,0,0.9446517412935324,0.9446517412935324
2024-05-06,Stuttgart,678,0,0.9587878787878789,0.9587878787878789
2024-05-07,Berlin,5804,0,1.0445827119864246,1.0445827119864246
2024-05-07,Dortmund,1366,0,1.2604798312681254,1.2604798312681254
2024-05-07,Düsseldorf,1004,2,1.0356616563513115,1.0377247273798997
2024-05-07,Frankfurt am Main,746,0,0.943109987357775,0.943109987357775
2024-05-07,Gelsenkirchen,1252,0,1.1439759822477484,1.1439759822477484
2024-05-07,Hamburg,2908,0,0.9690103298900367,0.9690103298900367
2024-05-07,Köln,1376,0,0.9991701244813278,0.9991701244813278
2024-05-07,Leipzig,2276,0,1.1428161537909762,1.1428161537909762
2024-05-07,München,512,0,0.9389572963059994,0.9389572963059994
2024-05-07,Stuttgart,824,0,0.9929419865725598,0.9929419865725598
2024-05-08,Berlin,6810,0,1.2817617165443251,1.2817617165443251
2024-05-08,Dortmund,1478,0,1.4155151183472432,1.4155151183472432
2024-05-08,Düsseldorf,1090,0,1.1345724907063197,1.1345724907063197
2024-05-08,Frankfurt am Main,846,0,1.094437257438551,1.094437257438551
2024-05-08,Gelsenkirchen,1500,0,1.354314458919128,1.354314458919128
2024-05-08,Hamburg,4474,0,1.4552297755680497,1.4552297755680497
2024-05-08,Köln,2342,0,1.6096219931271478,1.6096219931271478
2024-05-08,Leipzig,3222,0,1.6035549235691433,1.6035549235691433
2024-05-08,München,740,0,1.3794940079893474,1.3794940079893474
2024-05-08,Stuttgart,1200,0,1.2563565659587197,1.2563565659587197
2024-05-09,Berlin,2328,0,0.41874807277212456,0.41874807277212456
2024-05-09,Dortmund,670,0,0.6594488188976378,0.6594488188976378
2024-05-09,Düsseldorf,420,0,0.4623368454159459,0.4623368454159459
2024-05-09,Frankfurt am Main,456,0,0.5656565656565656,0.5656565656565656
2024-05-09,Gelsenkirchen,580,0,0.5352669742913645,0.5352669742913645
2024-05-09,Hamburg,2220,0,0.6985525487728131,0.6985525487728131
2024-05-09,Köln,1002,98,0.7352972009644616,0.8072124960687703
2024-05-09,Leipzig,956,0,0.4624421256305715,0.4624421256305715
2024-05-09,München,318,0,0.598708983324368,0.598708983324368
2024-05-09,Stuttgart,658,0,0.8359346642468239,0.8359346642468239
2024-05-10,Berlin,4088,0,0.7134380453752182,0.7134380453752182
2024-05-10,Dortmund,1462,0,1.1861381548446917,1.1861381548446917
2024-05-10,Düsseldorf,868,0,0.7885788449059052,0.7885788449059052
2024-05-10,Frankfurt am Main,670,0,0.7692307692307693,0.7692307692307693
2024-05-10,Gelsenkirchen,1300,0,1.1010284331518452,1.1010284331518452
2024-05-10,Hamburg,3612,0,1.0218647698338923,1.0218647698338923
2024-05-10,Köln,1466,0,0.8135405105438401,0.8135405105438401
2024-05-10,Leipzig,2348,0,0.9494541043267287,0.9494541043267287
2024-05-10,München,584,0,0.9836381135707412,0.9836381135707412
2024-05-10,Stuttgart,986,0,1.2431556195965419,1.2431556195965419
2024-05-11,Berlin,3716,72,0.85316015612188,0.8696907081242415
2024-05-11,Dortmund,880,0,0.7424370254308786,0.7424370254308786
2024-05-11,Düsseldorf,998,0,0.7714222614840989,0.7714222614840989
2024-05-11,Frankfurt am Main,590,0,0.8707569049125027,0.8707569049125027
2024-05-11,Gelsenkirchen,1228,120,1.3773433744592214,1.5119371895529563
2024-05-11,Hamburg,4014,0,1.3037305122494434,1.3037305122494434
2024-05-11,Köln,1564,64,1.0728074473297402,1.1167074963253307
2024-05-11,Leipzig,2388,170,1.2451396648044692,1.333780260707635
2024-05-11,München,586,0,1.0329891714933266,1.0329891714933266
2024-05-11,Stuttgart,1008,0,1.2082191780821918,1.2082191780821918
2024-05-12,Berlin,3068,0,1.1486949080017117,1.1486949080017117
2024-05-12,Dortmund,550,0,0.8428196147110333,0.8428196147110333
2024-05-12,Düsseldorf,740,0,1.0537021969080553,1.0537021969080553
2024-05-12,Frankfurt am Main,492,0,0.9674157303370787,0.9674157303370787
2024-05-12,Gelsenkirchen,654,0,1.1281419418432725,1.1281419418432725
2024-05-12,Hamburg,3614,54,1.6258354755784064,1.6501285347043704
2024-05-12,Köln,1234,0,1.1427437491731711,1.1427437491731711
2024-05-12,Leipzig,1410,0,1.290533472803347,1.290533472803347
2024-05-12,München,594,104,1.5087082728592163,1.7728592162554426
2024-05-12,Stuttgart,628,0,1.4244977316915102,1.4244977316915102
2024-05-13,Berlin,5280,0,1.0421542365712675,1.0421542365712675
2024-05-13,Dortmund,1052,0,1.0955072894971734,1.0955072894971734
2024-05-13,Düsseldorf,908,0,0.9921948173587263,0.9921948173587263
2024-05-13,Frankfurt am Main,748,0,1.0236559139784946,1.0236559139784946
2024-05-13,Gelsenkirchen,1094,0,1.0711987690586096,1.0711987690586096
2024-05-13,Hamburg,2912,0,1.026953498916822,1.026953498916822
2024-05-13,Köln,1568,0,1.301090564248459,1.301090564248459
2024-05-13,Leipzig,2200,0,1.1790827654850318,1.1790827654850318
2024-05-13,München,518,0,1.1274875621890548,1.1274875621890548
2024-05-13,Stuttgart,740,0,1.0464646464646465,1.0464646464646465
2024-05-14,Berlin,5628,0,1.0129068750964159,1.0129068750964159
2024-05-14,Dortmund,1220,0,1.1257579752175058,1.1257579752175058
2024-05-14,Düsseldorf,962,0,0.9923371647509578,0.9923371647509578
2024-05-14,Frankfurt am Main,622,0,0.786346396965866,0.786346396965866
2024-05-14,Gelsenkirchen,1428,0,1.3047904973241093,1.3047904973241093
2024-05-14,Hamburg,2772,0,0.9236921026324558,0.9236921026324558
2024-05-14,Köln,1594,0,1.15746887966805,1.15746887966805
2024-05-14,Leipzig,1996,0,1.002223656839538,1.002223656839538
2024-05-14,München,594,0,1.0893371757925072,1.0893371757925072
2024-05-14,Stuttgart,812,0,0.9784816663797555,0.9784816663797555
2024-05-15,Berlin,5894,0,1.1093544137022397,1.1093544137022397
2024-05-15,Dortmund,1150,0,1.1013818579833083,1.1013818579833083
2024-05-15,Düsseldorf,1020,0,1.0617100371747212,1.0617100371747212
2024-05-15,Frankfurt am Main,636,0,0.8227684346701164,0.8227684346701164
2024-05-15,Gelsenkirchen,1610,0,1.4536308525731974,1.4536308525731974
2024-05-15,Hamburg,2878,0,0.9361089168718926,0.9361089168718926
2024-05-15,Köln,1480,0,1.0171821305841924,1.0171821305841924
2024-05-15,Leipzig,2564,0,1.2760753643796658,1.2760753643796658
2024-05-15,München,674,0,1.2564580559254328,1.2564580559254328
2024-05-15,Stuttgart,944,0,0.9883338318875262,0.9883338318875262
2024-05-16,Berlin,6514,0,1.1717031555144413,1.1717031555144413
2024-05-16,Dortmund,1126,0,1.108267716535433,1.108267716535433
2024-05-16,Düsseldorf,916,0,1.00833464381192,1.00833464381192
2024-05-16,Frankfurt am Main,780,0,0.9675704412546519,0.9675704412546519
2024-05-16,Gelsenkirchen,2046,0,1.8882003955174684,1.8882003955174684
2024-05-16,Hamburg,3402,0,1.0704845814977975,1.0704845814977975
2024-05-16,Köln,2114,0,1.5513156515358004,1.5513156515358004
2024-05-16,Leipzig,2882,0,1.3940985419114091,1.3940985419114091
2024-05-16,München,844,0,1.5890263582571276,1.5890263582571276
2024-05-16,Stuttgart,962,0,1.2221415607985482,1.2221415607985482
2024-05-17,Berlin,6712,0,1.1713787085514835,1.1713787085514835
2024-05-17,Dortmund,1350,0,1.0952712100139081,1.0952712100139081
2024-05-17,Düsseldorf,1006,0,0.9139519792342634,0.9139519792342634
2024-05-17,Frankfurt am Main,1064,0,1.2215843857634903,1.2215843857634903
2024-05-17,Gelsenkirchen,2146,256,1.8175438596491227,2.0343617664851785
2024-05-17,Hamburg,4728,0,1.3375904296164571,1.3375904296164571
2024-05-17,Köln,2640,0,1.46503884572697,1.46503884572697
2024-05-17,Leipzig,3460,0,1.3991103922361505,1.3991103922361505
2024-05-17,München,614,0,1.0341674687199232,1.0341674687199232
2024-05-17,Stuttgart,762,0,0.9607348703170029,0.9607348703170029
2024-05-18,Berlin,4136,44,0.9495883761356555,0.9596903801370986
2024-05-18,Dortmund,1298,270,1.095094612510546,1.3228877907677474
2024-05-18,Düsseldorf,850,0,0.6570229681978799,0.6570229681978799
2024-05-18,Frankfurt am Main,794,70,1.171832173729707,1.2751423149905123
2024-05-18,Gelsenkirchen,856,0,0.9601025476686429,0.9601025476686429
2024-05-18,Hamburg,2770,0,0.8996844840386043,0.8996844840386043
2024-05-18,Köln,1520,0,1.0426261636452718,1.0426261636452718
2024-05-18,Leipzig,2652,0,1.3827932960893854,1.3827932960893854
2024-05-18,München,604,0,1.0647192143037016,1.0647192143037016
2024-05-18,Stuttgart,988,60,1.1842465753424656,1.2561643835616438
2024-05-19,Berlin,2964,6,1.1097560975609757,1.112002567394095
2024-05-19,Dortmund,1432,0,2.194395796847636,2.194395796847636
2024-05-19,Düsseldorf,610,54,0.8685923515052888,0.9454841334418226
2024-05-19,Frankfurt am Main,390,0,0.7668539325842697,0.7668539325842697
2024-05-19,Gelsenkirchen,546,0,0.9418432725480533,0.9418432725480533
2024-05-19,Hamburg,1782,102,0.8016709511568124,0.8475578406169667
2024-05-19,Köln,1162,0,1.076068262997751,1.076068262997751
2024-05-19,Leipzig,1914,0,1.7518305439330542,1.7518305439330542
2024-05-19,München,330,0,0.8381712626995645,0.8381712626995645
2024-05-19,Stuttgart,364,0,0.8256642903434868,0.8256642903434868
2024-05-20,Berlin,2340,0,0.46186380938953897,0.46186380938953897
2024-05-20,Dortmund,602,0,0.6268967569175841,0.6268967569175841
2024-05-20,Düsseldorf,336,0,0.36715579144551985,0.36715579144551985
2024-05-20,Frankfurt am Main,652,0,0.8922776148582601,0.8922776148582601
2024-05-20,Gelsenkirchen,510,0,0.49937054133445236,0.49937054133445236
2024-05-20,Hamburg,1408,0,0.4965489445312107,0.4965489445312107
2024-05-20,Köln,1034,0,0.8579895685158844,0.8579895685158844
2024-05-20,Leipzig,1310,0,0.702090192175178,0.702090192175178
2024-05-20,München,268,0,0.5833333333333333,0.5833333333333333
2024-05-20,Stuttgart,364,0,0.5147474747474747,0.5147474747474747
2024-05-21,Berlin,5892,0,1.060420630431429,1.060420630431429
2024-05-21,Dortmund,968,0,0.8932243606643817,0.8932243606643817
2024-05-21,Düsseldorf,878,0,0.9056881815502505,0.9056881815502505
2024-05-21,Frankfurt am Main,900,0,1.1378002528445006,1.1378002528445006
2024-05-21,Gelsenkirchen,1386,212,1.2664143062263413,1.4601226993865033
2024-05-21,Hamburg,3328,0,1.108963678773742,1.108963678773742
2024-05-21,Köln,2094,0,1.5205394190871369,1.5205394190871369
2024-05-21,Leipzig,2388,0,1.1990531525715515,1.1990531525715515
2024-05-21,München,482,0,0.8839402672255697,0.8839402672255697
2024-05-21,Stuttgart,694,0,0.8362885178171802,0.8362885178171802
2024-05-22,Berlin,5752,0,1.082627517410126,1.082627517410126
2024-05-22,Dortmund,1076,0,1.0305103297304694,1.0305103297304694
2024-05-22,Düsseldorf,992,0,1.0325650557620818,1.0325650557620818
2024-05-22,Frankfurt am Main,840,0,1.0866752910737387,1.0866752910737387
2024-05-22,Gelsenkirchen,1270,0,1.1466529085515282,1.1466529085515282
2024-05-22,Hamburg,2634,0,0.8567445750662144,0.8567445750662144
2024-05-22,Köln,1570,0,1.0790378006872852,1.0790378006872852
2024-05-22,Leipzig,2300,0,1.1446853892641309,1.1446853892641309
2024-05-22,München,438,0,0.8165113182423435,0.8165113182423435
2024-05-22,Stuttgart,656,0,0.6868082560574335,0.6868082560574335
2024-05-23,Berlin,5360,0,0.9641278651454415,0.9641278651454415
2024-05-23,Dortmund,1288,0,1.2677165354330708,1.2677165354330708
2024-05-23,Düsseldorf,1286,2,1.4156313885831104,1.4178329926089008
2024-05-23,Frankfurt am Main,880,0,1.0916179337231968,1.0916179337231968
2024-05-23,Gelsenkirchen,1414,0,1.3049439683586024,1.3049439683586024
2024-05-23,Hamburg,3022,0,0.9509125235997483,0.9509125235997483
2024-05-23,Köln,1564,0,1.1477094035014153,1.1477094035014153
2024-05-23,Leipzig,2460,0,1.1899661391749015,1.1899661391749015
2024-05-23,München,434,0,0.8171059709521249,0.8171059709521249
2024-05-23,Stuttgart,652,0,0.8283121597096189,0.8283121597096189
2024-05-24,Berlin,5814,0,1.0146596858638743,1.0146596858638743
2024-05-24,Dortmund,1518,0,1.2315716272600834,1.2315716272600834
2024-05-24,Düsseldorf,1128,0,1.0247890979883192,1.0247890979883192
2024-05-24,Frankfurt am Main,898,0,1.0309988518943742,1.0309988518943742
2024-05-24,Gelsenkirchen,1212,0,1.026497277676951,1.026497277676951
2024-05-24,Hamburg,3060,0,0.8656993897263873,0.8656993897263873
2024-05-24,Köln,2484,0,1.3784683684794672,1.3784683684794672
2024-05-24,Leipzig,2348,0,0.9494541043267287,0.9494541043267287
2024-05-24,München,994,66,1.6742059672762273,1.7853705486044276
2024-05-24,Stuttgart,526,0,0.6631844380403459,0.6631844380403459
2024-05-25,Berlin,4464,68,1.0248942241464134,1.0405064121486438
2024-05-25,Dortmund,1122,0,0.9466072074243703,0.9466072074243703
2024-05-25,Düsseldorf,854,0,0.6601148409893992,0.6601148409893992
2024-05-25,Frankfurt am Main,672,14,0.9917773561037319,1.012439384355893
2024-05-25,Gelsenkirchen,870,0,0.9758051594295786,0.9758051594295786
2024-05-25,Hamburg,4160,0,1.3511507052709726,1.3511507052709726
2024-05-25,Köln,1678,8,1.1510044096031358,1.1564919157275846
2024-05-25,Leipzig,1878,0,0.9792178770949721,0.9792178770949721
2024-05-25,München,686,0,1.2092671871065221,1.2092671871065221
2024-05-25,Stuttgart,554,0,0.6640410958904109,0.6640410958904109
2024-05-26,Berlin,2456,0,0.9195549850235345,0.9195549850235345
2024-05-26,Dortmund,646,0,0.9899299474605955,0.9899299474605955
2024-05-26,Düsseldorf,442,0,0.6293734743694059,0.6293734743694059
2024-05-26,Frankfurt am Main,546,0,1.0735955056179776,1.0735955056179776
2024-05-26,Gelsenkirchen,518,0,0.8935436175455891,0.8935436175455891
2024-05-26,Hamburg,1692,0,0.7611825192802057,0.7611825192802057
2024-05-26,Köln,922,0,0.8538166424130176,0.8538166424130176
2024-05-26,Leipzig,1106,0,1.0122907949790794,1.0122907949790794
2024-05-26,München,818,90,2.0776487663280117,2.3062409288824384
2024-05-26,Stuttgart,434,0,0.9844458846403111,0.9844458846403111
2024-05-27,Berlin,5496,0,1.0847878189764557,1.0847878189764557
2024-05-27,Dortmund,1008,0,1.0496875929782803,1.0496875929782803
2024-05-27,Düsseldorf,1100,86,1.2019981267561661,1.2959725257571029
2024-05-27,Frankfurt am Main,918,0,1.2563049853372434,1.2563049853372434
2024-05-27,Gelsenkirchen,1042,0,1.020282557000979,1.020282557000979
2024-05-27,Hamburg,2916,0,1.028364149327422,1.028364149327422
2024-05-27,Köln,1164,0,0.9658605974395449,0.9658605974395449
2024-05-27,Leipzig,1994,0,1.068677742898706,1.068677742898706
2024-05-27,München,404,0,0.8793532338308457,0.8793532338308457
2024-05-27,Stuttgart,528,0,0.7466666666666667,0.7466666666666667
2024-05-28,Berlin,5416,0,0.9747518897516326,0.9747518897516326
2024-05-28,Dortmund,1008,0,0.9301344582124966,0.9301344582124966
2024-05-28,Düsseldorf,1198,0,1.2357795461243737,1.2357795461243737
2024-05-28,Frankfurt am Main,948,0,1.1984829329962072,1.1984829329962072
2024-05-28,Gelsenkirchen,1322,0,1.2079363007440282,1.2079363007440282
2024-05-28,Hamburg,2958,0,0.9856714428523825,0.9856714428523825
2024-05-28,Köln,1250,0,0.9076763485477178,0.9076763485477178
2024-05-28,Leipzig,2098,0,1.0534394950147048,1.0534394950147048
2024-05-28,München,404,0,0.7408959916164527,0.7408959916164527
2024-05-28,Stuttgart,624,0,0.751936650025822,0.751936650025822
2024-05-29,Berlin,5312,0,0.9998117824204781,0.9998117824204781
2024-05-29,Dortmund,1362,0,1.3044192091941442,1.3044192091941442
2024-05-29,Düsseldorf,1330,0,1.3843866171003718,1.3843866171003718
2024-05-29,Frankfurt am Main,990,0,1.2807244501940491,1.2807244501940491
2024-05-29,Gelsenkirchen,1362,0,1.2297175286985682,1.2297175286985682
2024-05-29,Hamburg,3548,0,1.1540355931415827,1.1540355931415827
2024-05-29,Köln,2348,0,1.613745704467354,1.613745704467354
2024-05-29,Leipzig,1862,0,0.9266974760042659,0.9266974760042659
2024-05-29,München,426,0,0.7941411451398136,0.7941411451398136
2024-05-29,Stuttgart,694,0,0.7265928806461263,0.7265928806461263
2024-05-30,Berlin,6570,0,1.1817761332099908,1.1817761332099908
2024-05-30,Dortmund,478,0,0.4704724409448819,0.4704724409448819
2024-05-30,Düsseldorf,408,0,0.4491272212612046,0.4491272212612046
2024-05-30,Frankfurt am Main,438,0,0.5433280170122275,0.5433280170122275
2024-05-30,Gelsenkirchen,652,0,0.6017139090309821,0.6017139090309821
2024-05-30,Hamburg,4148,0,1.3052234109502832,1.3052234109502832
2024-05-30,Köln,1022,0,0.7499737918020757,0.7499737918020757
2024-05-30,Leipzig,2314,0,1.119342132540944,1.119342132540944
2024-05-30,München,242,0,0.455621301775148,0.455621301775148
2024-05-30,Stuttgart,384,0,0.48784029038112525,0.48784029038112525
2024-05-31,Berlin,6396,0,1.1162303664921467,1.1162303664921467
2024-05-31,Dortmund,1164,0,0.9443671766342141,0.9443671766342141
2024-05-31,Düsseldorf,1228,0,1.1156391953277092,1.1156391953277092
2024-05-31,Frankfurt am Main,882,0,1.0126291618828933,1.0126291618828933
2024-05-31,Gelsenkirchen,1708,0,1.4465819721718087,1.4465819721718087
2024-05-31,Hamburg,3922,0,1.109566341995716,1.109566341995716
2024-05-31,Köln,1458,0,0.8091009988901221,0.8091009988901221
2024-05-31,Leipzig,3254,0,1.3158107561665993,1.3158107561665993
2024-05-31,München,480,0,0.8084696823869105,0.8084696823869105
2024-05-31,Stuttgart,838,0,1.056556195965418,1.056556195965418
2024-06-01,Berlin,5866,2,1.3467808061923974,1.3472399881924628
2024-06-01,Dortmund,1670,0,1.4089429914426903,1.4089429914426903
2024-06-01,Düsseldorf,4238,0,3.2758392226148407,3.2758392226148407
2024-06-01,Frankfurt am Main,718,8,1.0596668775036897,1.071473750790639
2024-06-01,Gelsenkirchen,766,0,0.8591571863483416,0.8591571863483416
2024-06-01,Hamburg,2578,0,0.8373236822568672,0.8373236822568672
2024-06-01,Köln,1404,0,0.9630573248407643,0.9630573248407643
2024-06-01,Leipzig,2144,0,1.1179143389199255,1.1179143389199255
2024-06-01,München,360,0,0.6346008562075044,0.6346008562075044
2024-06-01,Stuttgart,574,0,0.688013698630137,0.688013698630137
2024-06-02,Berlin,2788,0,1.0438596491228072,1.0438596491228072
2024-06-02,Dortmund,498,0,0.7631348511383538,0.7631348511383538
2024-06-02,Düsseldorf,696,0,0.9910496338486574,0.9910496338486574
2024-06-02,Frankfurt am Main,556,10,1.0932584269662922,1.1129213483146068
2024-06-02,Gelsenkirchen,776,0,1.338590438639724,1.338590438639724
2024-06-02,Hamburg,2696,0,1.2128534704370182,1.2128534704370182
2024-06-02,Köln,1100,0,1.0186532610133616,1.0186532610133616
2024-06-02,Leipzig,1502,0,1.3747384937238492,1.3747384937238492
2024-06-02,München,338,0,0.8584905660377359,0.8584905660377359
2024-06-02,Stuttgart,462,0,1.0479585223590409,1.0479585223590409
2024-06-03,Berlin,5426,0,1.0709713802340335,1.0709713802340335
2024-06-03,Dortmund,898,0,0.9351383516810473,0.9351383516810473
2024-06-03,Düsseldorf,910,0,0.9943802684982829,0.9943802684982829
2024-06-03,Frankfurt am Main,768,0,1.0510263929618768,1.0510263929618768
2024-06-03,Gelsenkirchen,1418,0,1.3884459364946147,1.3884459364946147
2024-06-03,Hamburg,2878,0,1.0149629704267218,1.0149629704267218
2024-06-03,Köln,1090,0,0.904457088667615,0.904457088667615
2024-06-03,Leipzig,1976,0,1.0590307020901921,1.0590307020901921
2024-06-03,München,446,0,0.9707711442786069,0.9707711442786069
2024-06-03,Stuttgart,630,0,0.890909090909091,0.890909090909091
2024-06-04,Berlin,5780,0,1.0402632796832416,1.0402632796832416
2024-06-04,Dortmund,964,0,0.8895333509095702,0.8895333509095702
2024-06-04,Düsseldorf,1122,0,1.1573828470380194,1.1573828470380194
2024-06-04,Frankfurt am Main,682,0,0.8621997471554994,0.8621997471554994
2024-06-04,Gelsenkirchen,1090,0,0.9959535308706436,0.9959535308706436
2024-06-04,Hamburg,3042,0,1.0136621126291236,1.0136621126291236
2024-06-04,Köln,1298,0,0.9425311203319502,0.9425311203319502
2024-06-04,Leipzig,2406,0,1.2080912416612868,1.2080912416612868
2024-06-04,München,462,0,0.8472622478386166,0.8472622478386166
2024-06-04,Stuttgart,870,0,1.0483732139783095,1.0483732139783095
2024-06-05,Berlin,5770,0,1.0860154338415209,1.0860154338415209
2024-06-05,Dortmund,1080,0,1.0343412231495417,1.0343412231495417
2024-06-05,Düsseldorf,1144,0,1.1907806691449814,1.1907806691449814
2024-06-05,Frankfurt am Main,942,0,1.2186287192755498,1.2186287192755498
2024-06-05,Gelsenkirchen,1222,0,1.1033148458661162,1.1033148458661162
2024-06-05,Hamburg,3048,0,0.9914037451791273,0.9914037451791273
2024-06-05,Köln,1454,0,0.9993127147766323,0.9993127147766323
2024-06-05,Leipzig,2296,0,1.1426946320654106,1.1426946320654106
2024-06-05,München,384,0,0.7158455392809587,0.7158455392809587
2024-06-05,Stuttgart,730,0,0.7642835776248879,0.7642835776248879
2024-06-06,Berlin,6382,0,1.1479597080892179,1.1479597080892179
2024-06-06,Dortmund,1114,0,1.0964566929133859,1.0964566929133859
2024-06-06,Düsseldorf,968,0,1.0655763484824659,1.0655763484824659
2024-06-06,Frankfurt am Main,796,0,0.9874180400496191,0.9874180400496191
2024-06-06,Gelsenkirchen,1214,0,1.1203691496374422,1.1203691496374422
2024-06-06,Hamburg,2732,0,0.8596601636249214,0.8596601636249214
2024-06-06,Köln,1598,0,1.172659607925359,1.172659607925359
2024-06-06,Leipzig,2798,0,1.3534655517932417,1.3534655517932417
2024-06-06,München,550,0,1.0355029585798816,1.0355029585798816
