day,city,contacts_city,contacts_stad,contact_to_baseline_city,contact_to_baseline_all
2024-05-07,Stuttgart,438,0,0.9925542246681774,0.9925542246681774
2024-05-08,Berlin,3286,0,1.2561162079510704,1.2561162079510704
2024-05-08,Dortmund,698,0,1.33789704271632,1.33789704271632
2024-05-08,Düsseldorf,552,0,1.1358024691358024,1.1358024691358024
2024-05-08,Frankfurt am Main,492,0,1.2165312610385022,1.2165312610385022
2024-05-08,Gelsenkirchen,706,0,1.3614325068870523,1.3614325068870523
2024-05-08,Hamburg,2136,0,1.4010494752623688,1.4010494752623688
2024-05-08,Köln,1150,0,1.5606824350523458,1.5606824350523458
2024-05-08,Leipzig,1712,0,1.6077273946874162,1.6077273946874162
2024-05-08,München,366,0,1.2848545636910733,1.2848545636910733
2024-05-08,Stuttgart,620,0,1.1998894111141831,1.1998894111141831
2024-05-09,Berlin,1230,0,0.44609087612040826,0.44609087612040826
2024-05-09,Dortmund,366,0,0.7077348066298343,0.7077348066298343
2024-05-09,Düsseldorf,222,0,0.47005444646098005,0.47005444646098005
2024-05-09,Frankfurt am Main,238,0,0.5440888308295232,0.5440888308295232
2024-05-09,Gelsenkirchen,300,0,0.5898876404494382,0.5898876404494382
2024-05-09,Hamburg,1106,0,0.7037542041632578,0.7037542041632578
2024-05-09,Köln,528,92,0.7295696802210818,0.8566916699565733
2024-05-09,Leipzig,506,0,0.477037037037037,0.477037037037037
2024-05-09,München,172,0,0.6174358974358974,0.6174358974358974
2024-05-09,Stuttgart,344,0,0.8505828329212292,0.8505828329212292
2024-05-10,Berlin,2102,0,0.7329514321295144,0.7329514321295144
2024-05-10,Dortmund,742,0,1.180722891566265,1.180722891566265
2024-05-10,Düsseldorf,460,0,0.8137477887288349,0.8137477887288349
2024-05-10,Frankfurt am Main,364,0,0.7709531013615734,0.7709531013615734
2024-05-10,Gelsenkirchen,546,0,1.0227455177950227,1.0227455177950227
2024-05-10,Hamburg,1872,0,1.0702384841555048,1.0702384841555048
2024-05-10,Köln,780,0,0.8587606165460836,0.8587606165460836
2024-05-10,Leipzig,1244,0,0.9679857714539796,0.9679857714539796
2024-05-10,München,302,0,0.9887745556594948,0.9887745556594948
2024-05-10,Stuttgart,576,0,1.3621621621621622,1.3621621621621622
2024-05-11,Berlin,1906,62,0.8316399675871097,0.8586922645390513
2024-05-11,Dortmund,472,0,0.7187296062649554,0.7187296062649554
2024-05-11,Düsseldorf,546,0,0.778569973518028,0.778569973518028
2024-05-11,Frankfurt am Main,298,0,0.7898523286633851,0.7898523286633851
2024-05-11,Gelsenkirchen,610,104,1.342345174473436,1.5712040238918579
2024-05-11,Hamburg,2090,0,1.3447927199191103,1.3447927199191103
2024-05-11,Köln,938,56,1.1352005532503457,1.2029737206085753
2024-05-11,Leipzig,1286,94,1.2652143359100492,1.3576950105411103
2024-05-11,München,324,0,1.081029551954242,1.081029551954242
2024-05-11,Stuttgart,586,0,1.2252090800477897,1.2252090800477897
2024-05-12,Berlin,1610,0,1.1507045129671227,1.1507045129671227
2024-05-12,Dortmund,306,0,0.8315217391304348,0.8315217391304348
2024-05-12,Düsseldorf,356,0,0.9375470278404815,0.9375470278404815
2024-05-12,Frankfurt am Main,242,0,0.8634046890927625,0.8634046890927625
2024-05-12,Gelsenkirchen,294,0,1.045731707317073,1.045731707317073
2024-05-12,Hamburg,1742,42,1.5677552069940859,1.6055541270249423
2024-05-12,Köln,660,0,1.0581768208886855,1.0581768208886855
2024-05-12,Leipzig,688,0,1.1439429928741092,1.1439429928741092
2024-05-12,München,290,70,1.4077669902912622,1.7475728155339805
2024-05-12,Stuttgart,332,0,1.360655737704918,1.360655737704918
2024-05-13,Berlin,2578,0,1.024700471296349,1.024700471296349
2024-05-13,Dortmund,494,0,0.9849045855881515,0.9849045855881515
2024-05-13,Düsseldorf,462,0,0.9726315789473684,0.9726315789473684
2024-05-13,Frankfurt am Main,398,0,1.0205128205128204,1.0205128205128204
2024-05-13,Gelsenkirchen,548,0,1.1279035577771244,1.1279035577771244
2024-05-13,Hamburg,1476,0,1.0431095406360424,1.0431095406360424
2024-05-13,Köln,822,0,1.3421973407977605,1.3421973407977605
2024-05-13,Leipzig,1120,0,1.1318030893604736,1.1318030893604736
2024-05-13,München,330,0,1.3087818696883853,1.3087818696883853
2024-05-13,Stuttgart,412,0,1.0907715582450832,1.0907715582450832
2024-05-14,Berlin,2760,0,1.020763987953717,1.020763987953717
2024-05-14,Dortmund,594,2,1.0582845507762788,1.0618477984219903
2024-05-14,Düsseldorf,462,0,0.9562389118864577,0.9562389118864577
2024-05-14,Frankfurt am Main,362,0,0.8224602401817591,0.8224602401817591
2024-05-14,Gelsenkirchen,582,0,1.1518235793044953,1.1518235793044953
2024-05-14,Hamburg,1398,0,0.9406901855234068,0.9406901855234068
2024-05-14,Köln,812,0,1.1277777777777778,1.1277777777777778
2024-05-14,Leipzig,1032,0,0.98005698005698,0.98005698005698
2024-05-14,München,324,0,1.164271047227926,1.164271047227926
2024-05-14,Stuttgart,434,0,0.983489802525089,0.983489802525089
2024-05-15,Berlin,2826,0,1.0802752293577982,1.0802752293577982
2024-05-15,Dortmund,582,0,1.115553121577218,1.115553121577218
2024-05-15,Düsseldorf,492,0,1.0123456790123457,1.0123456790123457
2024-05-15,Frankfurt am Main,332,0,0.8209113387495585,0.8209113387495585
2024-05-15,Gelsenkirchen,728,0,1.4038567493112948,1.4038567493112948
2024-05-15,Hamburg,1564,0,1.0258620689655171,1.0258620689655171
2024-05-15,Köln,704,0,0.9554090732842186,0.9554090732842186
2024-05-15,Leipzig,1502,0,1.410517842768983,1.410517842768983
2024-05-15,München,370,0,1.2988966900702108,1.2988966900702108
2024-05-15,Stuttgart,518,0,1.002488249930882,1.002488249930882
2024-05-16,Berlin,3364,0,1.2200404124138646,1.2200404124138646
2024-05-16,Dortmund,536,0,1.03646408839779,1.03646408839779
2024-05-16,Düsseldorf,480,0,1.0163339382940109,1.0163339382940109
2024-05-16,Frankfurt am Main,466,0,1.0653167864141084,1.0653167864141084
2024-05-16,Gelsenkirchen,730,0,1.4353932584269664,1.4353932584269664
2024-05-16,Hamburg,1670,0,1.0626306699390964,1.0626306699390964
2024-05-16,Köln,1076,0,1.486774575602053,1.486774575602053
2024-05-16,Leipzig,1468,0,1.3839730639730639,1.3839730639730639
2024-05-16,München,432,0,1.550769230769231,1.550769230769231
2024-05-16,Stuttgart,422,0,1.0434475450370893,1.0434475450370893
2024-05-17,Berlin,3160,0,1.10186799501868,1.10186799501868
2024-05-17,Dortmund,642,0,1.021595817231189,1.021595817231189
2024-05-17,Düsseldorf,536,0,0.9481930755622946,0.9481930755622946
2024-05-17,Frankfurt am Main,566,0,1.1987897125567322,1.1987897125567322
2024-05-17,Gelsenkirchen,1006,196,1.8843992507358842,2.2515386673802515
2024-05-17,Hamburg,2334,0,1.3343678536426005,1.3343678536426005
2024-05-17,Köln,1212,0,1.3343818810946837,1.3343818810946837
2024-05-17,Leipzig,1772,0,1.3788350377945755,1.3788350377945755
2024-05-17,München,344,0,1.1262862488306828,1.1262862488306828
2024-05-17,Stuttgart,438,0,1.0358108108108108,1.0358108108108108
2024-05-18,Berlin,2184,28,0.9529389765006546,0.9651561428660476
2024-05-18,Dortmund,632,176,0.962366760931042,1.2303676310637373
2024-05-18,Düsseldorf,494,0,0.7044204522305968,0.7044204522305968
2024-05-18,Frankfurt am Main,444,38,1.1768269594850436,1.2775463839454753
2024-05-18,Gelsenkirchen,452,0,0.9946557686262182,0.9946557686262182
2024-05-18,Hamburg,1520,0,0.9780310690320801,0.9780310690320801
2024-05-18,Köln,858,0,1.038381742738589,1.038381742738589
2024-05-18,Leipzig,1404,0,1.3813070976809556,1.3813070976809556
2024-05-18,München,320,0,1.0676835081029552,1.0676835081029552
2024-05-18,Stuttgart,576,60,1.2043010752688172,1.3297491039426523
2024-05-19,Berlin,1526,10,1.090667755768838,1.097814988768634
2024-05-19,Dortmund,1112,0,3.0217391304347827,3.0217391304347827
2024-05-19,Düsseldorf,394,36,1.037622272385252,1.1324303987960873
2024-05-19,Frankfurt am Main,214,0,0.7635066258919471,0.7635066258919471
2024-05-19,Gelsenkirchen,280,0,0.9959349593495934,0.9959349593495934
2024-05-19,Hamburg,954,82,0.8585754692723065,0.9323733607611211
2024-05-19,Köln,800,0,1.282638570774164,1.282638570774164
2024-05-19,Leipzig,1120,0,1.8622327790973872,1.8622327790973872
2024-05-19,München,186,0,0.9029126213592233,0.9029126213592233
2024-05-19,Stuttgart,230,0,0.9426229508196722,0.9426229508196722
2024-05-20,Berlin,1228,0,0.48810402589290786,0.48810402589290786
2024-05-20,Dortmund,338,0,0.6738820848761037,0.6738820848761037
2024-05-20,Düsseldorf,226,0,0.47578947368421054,0.47578947368421054
2024-05-20,Frankfurt am Main,396,0,1.0153846153846153,1.0153846153846153
2024-05-20,Gelsenkirchen,258,0,0.531020288150544,0.531020288150544
2024-05-20,Hamburg,734,0,0.5187279151943462,0.5187279151943462
2024-05-20,Köln,506,0,0.8262188010263587,0.8262188010263587
2024-05-20,Leipzig,684,0,0.6912083152880035,0.6912083152880035
2024-05-20,München,156,0,0.6186968838526913,0.6186968838526913
2024-05-20,Stuttgart,174,0,0.4606656580937973,0.4606656580937973
2024-05-21,Berlin,2690,0,0.9948750462302531,0.9948750462302531
2024-05-21,Dortmund,498,0,0.8872486637821327,0.8872486637821327
2024-05-21,Düsseldorf,450,0,0.9314015375517445,0.9314015375517445
2024-05-21,Frankfurt am Main,432,0,0.9814995131450827,0.9814995131450827
2024-05-21,Gelsenkirchen,674,308,1.3338987842804637,1.9434549052869663
2024-05-21,Hamburg,1518,0,1.021436124194944,1.021436124194944
2024-05-21,Köln,1088,0,1.511111111111111,1.511111111111111
2024-05-21,Leipzig,1240,0,1.177587844254511,1.177587844254511
2024-05-21,München,288,0,1.0349075975359343,1.0349075975359343
2024-05-21,Stuttgart,406,0,0.9200388475234704,0.9200388475234704
2024-05-22,Berlin,2752,0,1.0519877675840978,1.0519877675840978
2024-05-22,Dortmund,496,0,0.950711938663746,0.950711938663746
2024-05-22,Düsseldorf,558,2,1.1481481481481481,1.1522633744855968
2024-05-22,Frankfurt am Main,466,0,1.1522430236665488,1.1522430236665488
2024-05-22,Gelsenkirchen,578,0,1.1146005509641874,1.1146005509641874
2024-05-22,Hamburg,1372,0,0.8999250374812593,0.8999250374812593
2024-05-22,Köln,816,0,1.107405971306708,1.107405971306708
2024-05-22,Leipzig,1128,0,1.0592970217332975,1.0592970217332975
2024-05-22,München,234,0,0.8214643931795387,0.8214643931795387
2024-05-22,Stuttgart,378,0,0.7315454796792923,0.7315454796792923
2024-05-23,Berlin,2720,0,0.9864773845914719,0.9864773845914719
2024-05-23,Dortmund,640,0,1.2375690607734808,1.2375690607734808
2024-05-23,Düsseldorf,610,2,1.2915910465819722,1.295825771324864
2024-05-23,Frankfurt am Main,420,0,0.9601567602873938,0.9601567602873938
2024-05-23,Gelsenkirchen,730,0,1.4353932584269664,1.4353932584269664
2024-05-23,Hamburg,1494,0,0.9506408508317425,0.9506408508317425
2024-05-23,Köln,838,0,1.1579155151993683,1.1579155151993683
2024-05-23,Leipzig,1294,0,1.2199326599326599,1.2199326599326599
2024-05-23,München,234,0,0.8400000000000001,0.8400000000000001
2024-05-23,Stuttgart,324,0,0.8011303426351112,0.8011303426351112
2024-05-24,Berlin,2984,0,1.0404981320049813,1.0404981320049813
2024-05-24,Dortmund,758,0,1.2061832234598773,1.2061832234598773
2024-05-24,Düsseldorf,566,0,1.0012635835228707,1.0012635835228707
2024-05-24,Frankfurt am Main,488,0,1.0335854765506807,1.0335854765506807
2024-05-24,Gelsenkirchen,506,0,0.9478191062349478,0.9478191062349478
2024-05-24,Hamburg,1566,0,0.8952956550147011,0.8952956550147011
2024-05-24,Köln,1478,0,1.6272412708398867,1.6272412708398867
2024-05-24,Leipzig,1276,0,0.9928857269897733,0.9928857269897733
2024-05-24,München,484,70,1.5846585594013096,1.813844714686623
2024-05-24,Stuttgart,234,0,0.5533783783783784,0.5533783783783784
2024-05-25,Berlin,2224,42,0.9703920713083589,0.9887178208564483
2024-05-25,Dortmund,632,0,0.962366760931042,0.962366760931042
2024-05-25,Düsseldorf,470,0,0.6701975962517824,0.6701975962517824
2024-05-25,Frankfurt am Main,368,0,0.9753881105641803,0.9753881105641803
2024-05-25,Gelsenkirchen,398,0,0.8758252121974222,0.8758252121974222
2024-05-25,Hamburg,2166,0,1.3936942733707143,1.3936942733707143
2024-05-25,Köln,1026,8,1.241701244813278,1.2513831258644537
2024-05-25,Leipzig,1000,0,0.9838369641602248,0.9838369641602248
2024-05-25,München,370,0,1.234509056244042,1.234509056244042
2024-05-25,Stuttgart,286,0,0.5979689366786141,0.5979689366786141
2024-05-26,Berlin,1252,0,0.8948335715744333,0.8948335715744333
2024-05-26,Dortmund,336,0,0.9130434782608695,0.9130434782608695
2024-05-26,Düsseldorf,256,0,0.674191121143717,0.674191121143717
2024-05-26,Frankfurt am Main,288,0,1.0275229357798166,1.0275229357798166
2024-05-26,Gelsenkirchen,252,0,0.896341463414634,0.896341463414634
2024-05-26,Hamburg,806,0,0.7253792748778607,0.7253792748778607
2024-05-26,Köln,584,0,0.9363261566651397,0.9363261566651397
2024-05-26,Leipzig,618,0,1.0275534441805225,1.0275534441805225
2024-05-26,München,364,76,1.766990291262136,2.1359223300970873
2024-05-26,Stuttgart,210,0,0.860655737704918,0.860655737704918
2024-05-27,Berlin,2754,0,1.0946567486230199,1.0946567486230199
2024-05-27,Dortmund,562,0,1.1204784961549417,1.1204784961549417
2024-05-27,Düsseldorf,562,70,1.1831578947368422,1.3305263157894738
2024-05-27,Frankfurt am Main,584,0,1.4974358974358974,1.4974358974358974
2024-05-27,Gelsenkirchen,480,0,0.987944722140547,0.987944722140547
2024-05-27,Hamburg,1476,0,1.0431095406360424,1.0431095406360424
2024-05-27,Köln,566,0,0.9241894098437136,0.9241894098437136
2024-05-27,Leipzig,1026,0,1.0368124729320052,1.0368124729320052
2024-05-27,München,248,0,0.9835694050991501,0.9835694050991501
2024-05-27,Stuttgart,274,0,0.7254160363086233,0.7254160363086233
2024-05-28,Berlin,2598,0,0.9608495799651292,0.9608495799651292
2024-05-28,Dortmund,554,0,0.9870195978620513,0.9870195978620513
2024-05-28,Düsseldorf,582,0,1.2046126552335896,1.2046126552335896
2024-05-28,Frankfurt am Main,488,0,1.1087309315157416,1.1087309315157416
2024-05-28,Gelsenkirchen,614,0,1.215154085383093,1.215154085383093
2024-05-28,Hamburg,1458,0,0.9810631548591753,0.9810631548591753
2024-05-28,Köln,820,0,1.1388888888888888,1.1388888888888888
2024-05-28,Leipzig,1112,0,1.0560303893637226,1.0560303893637226
2024-05-28,München,194,0,0.6971252566735113,0.6971252566735113
2024-05-28,Stuttgart,342,0,0.7750080932340564,0.7750080932340564
2024-05-29,Berlin,2658,0,1.0160550458715596,1.0160550458715596
2024-05-29,Dortmund,670,0,1.284227820372399,1.284227820372399
2024-05-29,Düsseldorf,630,0,1.2962962962962963,1.2962962962962963
2024-05-29,Frankfurt am Main,520,0,1.2857647474390674,1.2857647474390674
2024-05-29,Gelsenkirchen,658,0,1.268870523415978,1.268870523415978
2024-05-29,Hamburg,1858,0,1.218703148425787,1.218703148425787
2024-05-29,Köln,1198,0,1.6258239627762698,1.6258239627762698
2024-05-29,Leipzig,852,0,0.8001073249262141,0.8001073249262141
2024-05-29,München,260,0,0.9127382146439319,0.9127382146439319
2024-05-29,Stuttgart,368,0,0.7121924246613216,0.7121924246613216
2024-05-30,Berlin,3256,0,1.1808714574374386,1.1808714574374386
2024-05-30,Dortmund,284,0,0.5491712707182321,0.5491712707182321
2024-05-30,Düsseldorf,244,0,0.5166364186327889,0.5166364186327889
2024-05-30,Frankfurt am Main,278,0,0.6355323318092749,0.6355323318092749
2024-05-30,Gelsenkirchen,292,0,0.5741573033707865,0.5741573033707865
2024-05-30,Hamburg,1944,0,1.236978456503954,1.236978456503954
2024-05-30,Köln,716,0,0.9893407027240427,0.9893407027240427
2024-05-30,Leipzig,1198,0,1.1294276094276094,1.1294276094276094
2024-05-30,München,166,0,0.5958974358974359,0.5958974358974359
2024-05-30,Stuttgart,164,0,0.4055104203461674,0.4055104203461674
2024-05-31,Berlin,3186,0,1.11093399750934,1.11093399750934
2024-05-31,Dortmund,542,0,0.8624687428961127,0.8624687428961127
2024-05-31,Düsseldorf,590,0,1.0437199898913316,1.0437199898913316
2024-05-31,Frankfurt am Main,500,0,1.059001512859304,1.059001512859304
2024-05-31,Gelsenkirchen,636,0,1.1913299438051912,1.1913299438051912
2024-05-31,Hamburg,1894,0,1.0828160731786998,1.0828160731786998
2024-05-31,Köln,756,0,0.8323372129600503,0.8323372129600503
2024-05-31,Leipzig,1652,0,1.2854602045353491,1.2854602045353491
2024-05-31,München,282,0,0.9232927970065481,0.9232927970065481
2024-05-31,Stuttgart,512,0,1.2108108108108109,1.2108108108108109
2024-06-01,Berlin,3226,0,1.4075920962413515,1.4075920962413515
2024-06-01,Dortmund,938,0,1.4283228192299326,1.4283228192299326
2024-06-01,Düsseldorf,2166,0,3.0886127520880016,3.0886127520880016
2024-06-01,Frankfurt am Main,378,8,1.0018932222642938,1.0230973116243847
2024-06-01,Gelsenkirchen,374,0,0.8230116315624018,0.8230116315624018
2024-06-01,Hamburg,1360,0,0.8750804301865981,0.8750804301865981
2024-06-01,Köln,710,0,0.8592669432918395,0.8592669432918395
2024-06-01,Leipzig,1222,0,1.2022487702037947,1.2022487702037947
2024-06-01,München,154,0,0.5138226882745471,0.5138226882745471
2024-06-01,Stuttgart,394,0,0.8237753882915173,0.8237753882915173
2024-06-02,Berlin,1404,0,1.0034715131713294,1.0034715131713294
2024-06-02,Dortmund,260,0,0.7065217391304348,0.7065217391304348
2024-06-02,Düsseldorf,348,0,0.9164785553047404,0.9164785553047404
2024-06-02,Frankfurt am Main,288,0,1.0275229357798166,1.0275229357798166
2024-06-02,Gelsenkirchen,308,0,1.0955284552845528,1.0955284552845528
2024-06-02,Hamburg,1382,0,1.2437644638724608,1.2437644638724608
2024-06-02,Köln,594,0,0.9523591387998168,0.9523591387998168
2024-06-02,Leipzig,878,0,1.4598574821852732,1.4598574821852732
2024-06-02,München,162,0,0.7864077669902912,0.7864077669902912
2024-06-02,Stuttgart,264,0,1.0819672131147542,1.0819672131147542
2024-06-03,Berlin,2666,0,1.0596786099596844,1.0596786099596844
2024-06-03,Dortmund,482,0,0.9609797778410709,0.9609797778410709
2024-06-03,Düsseldorf,470,0,0.9894736842105263,0.9894736842105263
2024-06-03,Frankfurt am Main,404,0,1.035897435897436,1.035897435897436
2024-06-03,Gelsenkirchen,586,0,1.2061158482799177,1.2061158482799177
2024-06-03,Hamburg,1536,0,1.085512367491166,1.085512367491166
2024-06-03,Köln,536,0,0.8752041054350361,0.8752041054350361
2024-06-03,Leipzig,1046,0,1.0570232423848709,1.0570232423848709
2024-06-03,München,230,0,0.9121813031161473,0.9121813031161473
2024-06-03,Stuttgart,308,0,0.8154311649016641,0.8154311649016641
2024-06-04,Berlin,2728,0,1.0089290431658477,1.0089290431658477
2024-06-04,Dortmund,504,0,0.897938406719267,0.897938406719267
2024-06-04,Düsseldorf,560,0,1.1590774689532821,1.1590774689532821
2024-06-04,Frankfurt am Main,400,2,0.9087958455047063,0.9133398247322297
2024-06-04,Gelsenkirchen,524,0,1.037037037037037,1.037037037037037
2024-06-04,Hamburg,1524,0,1.0254734211285206,1.0254734211285206
2024-06-04,Köln,706,0,0.9805555555555555,0.9805555555555555
2024-06-04,Leipzig,1332,0,1.264957264957265,1.264957264957265
2024-06-04,München,254,0,0.9127310061601643,0.9127310061601643
2024-06-04,Stuttgart,380,0,0.861120103593396,0.861120103593396
2024-06-05,Berlin,2946,0,1.1261467889908257,1.1261467889908257
2024-06-05,Dortmund,476,0,0.9123767798466594,0.9123767798466594
2024-06-05,Düsseldorf,530,0,1.0905349794238683,1.0905349794238683
2024-06-05,Frankfurt am Main,390,0,0.9643235605793006,0.9643235605793006
2024-06-05,Gelsenkirchen,536,0,1.0336088154269973,1.0336088154269973
2024-06-05,Hamburg,1412,0,0.9261619190404797,0.9261619190404797
2024-06-05,Köln,756,0,1.025979061651803,1.025979061651803
2024-06-05,Leipzig,1188,0,1.115642607995707,1.115642607995707
2024-06-05,München,210,0,0.7372116349047142,0.7372116349047142
2024-06-05,Stuttgart,406,0,0.7857340337296103,0.7857340337296103
2024-06-06,Berlin,3164,0,1.147505310605668,1.147505310605668
2024-06-06,Dortmund,594,0,1.1486187845303868,1.1486187845303868
2024-06-06,Düsseldorf,500,0,1.0586811857229281,1.0586811857229281
2024-06-06,Frankfurt am Main,424,0,0.969301110385369,0.969301110385369
2024-06-06,Gelsenkirchen,538,0,1.0578651685393259,1.0578651685393259
2024-06-06,Hamburg,1422,0,0.9048268339241886,0.9048268339241886
2024-06-06,Köln,824,0,1.1385708645874457,1.1385708645874457
2024-06-06,Leipzig,1386,0,1.3066666666666666,1.3066666666666666
2024-06-06,München,274,0,0.9835897435897436,0.9835897435897436
2024-06-06,Stuttgart,384,0,0.9494878134934651,0.9494878134934651
2024-06-07,Berlin,3108,0,1.08373599003736,1.08373599003736
2024-06-07,Dortmund,532,0,0.8465560354626052,0.8465560354626052
