,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-06-12,1.0,0.0,6.0,12.0,37.0,26.0,20.0,26.0,47.0,36.0,46.0,31.0,90.0,71.0,116.0,137.0,182.0,113.0,151.0,80.0,34.0,17.0,1.0
2024-06-13,2.0,2.0,4.0,13.0,38.0,36.0,49.0,41.0,26.0,31.0,13.0,9.0,44.0,41.0,45.0,35.0,25.0,24.0,15.0,10.0,4.0,1.0,4.0
2024-06-14,0.0,1.0,2.0,11.0,32.0,24.0,53.0,23.0,30.0,35.0,44.0,33.0,62.0,52.0,37.0,39.0,65.0,87.0,22.0,29.0,19.0,4.0,2.0
2024-06-15,1.0,1.0,0.0,3.0,4.0,8.0,26.0,23.0,36.0,37.0,69.0,49.0,47.0,31.0,39.0,31.0,24.0,10.0,10.0,7.0,10.0,5.0,1.0
2024-06-16,0.0,0.0,1.0,4.0,4.0,6.0,11.0,35.0,17.0,19.0,46.0,27.0,17.0,34.0,25.0,39.0,19.0,15.0,5.0,6.0,3.0,2.0,0.0
2024-06-17,1.0,2.0,2.0,18.0,34.0,50.0,36.0,27.0,37.0,44.0,30.0,46.0,46.0,63.0,57.0,31.0,23.0,11.0,7.0,8.0,5.0,2.0,1.0
2024-06-18,1.0,0.0,9.0,6.0,35.0,44.0,46.0,28.0,28.0,32.0,17.0,29.0,37.0,47.0,64.0,26.0,14.0,6.0,6.0,5.0,1.0,1.0,2.0
2024-06-19,1.0,0.0,2.0,16.0,33.0,25.0,44.0,31.0,38.0,49.0,32.0,32.0,50.0,78.0,88.0,35.0,12.0,17.0,8.0,3.0,3.0,0.0,1.0
2024-06-20,1.0,1.0,3.0,10.0,36.0,44.0,64.0,41.0,32.0,56.0,60.0,58.0,97.0,69.0,64.0,38.0,23.0,13.0,7.0,1.0,4.0,2.0,1.0
2024-06-21,1.0,1.0,3.0,15.0,35.0,38.0,35.0,34.0,43.0,45.0,50.0,50.0,44.0,45.0,51.0,64.0,15.0,15.0,6.0,5.0,3.0,6.0,4.0
2024-06-22,0.0,3.0,0.0,4.0,6.0,15.0,18.0,36.0,39.0,67.0,61.0,106.0,86.0,104.0,92.0,153.0,147.0,147.0,126.0,78.0,15.0,8.0,1.0
2024-06-23,1.0,1.0,1.0,0.0,7.0,4.0,12.0,28.0,29.0,32.0,37.0,31.0,28.0,19.0,26.0,17.0,22.0,18.0,6.0,4.0,2.0,1.0,2.0
2024-06-24,0.0,2.0,2.0,12.0,33.0,35.0,37.0,35.0,30.0,27.0,27.0,38.0,38.0,46.0,49.0,37.0,15.0,10.0,4.0,5.0,4.0,1.0,0.0
2024-06-25,0.0,1.0,6.0,21.0,30.0,44.0,33.0,39.0,26.0,39.0,26.0,43.0,37.0,66.0,46.0,38.0,50.0,48.0,6.0,12.0,13.0,4.0,1.0
2024-06-26,0.0,2.0,14.0,14.0,22.0,37.0,34.0,38.0,25.0,27.0,58.0,41.0,65.0,66.0,60.0,54.0,27.0,26.0,10.0,9.0,4.0,1.0,0.0
2024-06-27,1.0,0.0,4.0,18.0,27.0,63.0,25.0,35.0,33.0,34.0,46.0,42.0,57.0,67.0,64.0,37.0,19.0,24.0,4.0,7.0,3.0,4.0,0.0
2024-06-28,1.0,4.0,2.0,19.0,25.0,35.0,45.0,16.0,36.0,52.0,45.0,39.0,79.0,71.0,74.0,66.0,45.0,17.0,23.0,18.0,15.0,4.0,0.0
