,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-05-28,2.0,5.0,16.0,34.0,116.0,114.0,55.0,29.0,39.0,68.0,65.0,68.0,107.0,140.0,114.0,72.0,36.0,22.0,21.0,4.0,4.0,1.0,3.0
2024-05-29,0.0,5.0,14.0,44.0,75.0,93.0,78.0,51.0,70.0,111.0,80.0,123.0,114.0,147.0,151.0,96.0,51.0,33.0,33.0,10.0,12.0,8.0,1.0
2024-05-30,2.0,1.0,4.0,4.0,8.0,26.0,24.0,33.0,38.0,45.0,77.0,48.0,54.0,48.0,59.0,35.0,50.0,21.0,9.0,12.0,10.0,2.0,0.0
2024-05-31,1.0,3.0,6.0,7.0,28.0,44.0,51.0,91.0,91.0,83.0,83.0,111.0,114.0,131.0,102.0,90.0,60.0,51.0,23.0,17.0,9.0,6.0,2.0
2024-06-01,0.0,1.0,3.0,4.0,8.0,14.0,39.0,82.0,85.0,81.0,133.0,121.0,125.0,214.0,192.0,201.0,170.0,153.0,111.0,70.0,155.0,64.0,20.0
2024-06-02,1.0,1.0,5.0,5.0,3.0,11.0,17.0,16.0,37.0,45.0,40.0,48.0,77.0,68.0,55.0,69.0,28.0,13.0,20.0,16.0,14.0,1.0,4.0
2024-06-03,1.0,2.0,7.0,35.0,71.0,56.0,67.0,58.0,78.0,76.0,68.0,80.0,117.0,158.0,92.0,65.0,26.0,14.0,14.0,12.0,6.0,6.0,2.0
2024-06-04,3.0,2.0,16.0,60.0,69.0,79.0,51.0,43.0,49.0,63.0,59.0,73.0,126.0,145.0,82.0,63.0,34.0,37.0,20.0,10.0,6.0,3.0,2.0
2024-06-05,0.0,1.0,14.0,43.0,57.0,94.0,76.0,46.0,30.0,89.0,51.0,111.0,86.0,132.0,112.0,69.0,23.0,10.0,26.0,13.0,11.0,3.0,1.0
2024-06-06,2.0,0.0,9.0,35.0,75.0,90.0,69.0,66.0,72.0,109.0,85.0,131.0,114.0,136.0,97.0,58.0,53.0,26.0,14.0,11.0,3.0,0.0,1.0
2024-06-07,3.0,1.0,14.0,35.0,62.0,84.0,84.0,100.0,69.0,118.0,118.0,95.0,132.0,105.0,98.0,69.0,32.0,28.0,15.0,19.0,5.0,7.0,2.0
2024-06-08,3.0,2.0,4.0,7.0,22.0,31.0,82.0,88.0,123.0,150.0,141.0,125.0,116.0,92.0,66.0,119.0,48.0,39.0,21.0,21.0,13.0,7.0,3.0
2024-06-09,6.0,1.0,1.0,7.0,7.0,10.0,23.0,51.0,46.0,64.0,68.0,67.0,110.0,103.0,72.0,60.0,43.0,27.0,24.0,5.0,4.0,2.0,2.0
2024-06-10,1.0,2.0,29.0,41.0,83.0,70.0,50.0,61.0,67.0,53.0,74.0,99.0,112.0,124.0,88.0,70.0,31.0,18.0,27.0,13.0,1.0,2.0,2.0
2024-06-11,0.0,2.0,24.0,31.0,74.0,90.0,51.0,65.0,78.0,78.0,58.0,115.0,90.0,126.0,103.0,79.0,33.0,18.0,16.0,14.0,9.0,1.0,3.0
2024-06-12,3.0,3.0,19.0,28.0,62.0,88.0,60.0,68.0,77.0,80.0,79.0,74.0,83.0,111.0,102.0,56.0,25.0,21.0,12.0,8.0,11.0,5.0,1.0
2024-06-13,0.0,1.0,22.0,34.0,102.0,101.0,69.0,65.0,53.0,89.0,68.0,113.0,130.0,175.0,135.0,95.0,35.0,33.0,23.0,20.0,5.0,2.0,3.0
2024-06-14,2.0,3.0,22.0,25.0,65.0,68.0,50.0,68.0,106.0,107.0,101.0,155.0,92.0,112.0,91.0,81.0,28.0,24.0,35.0,23.0,20.0,8.0,8.0
2024-06-15,0.0,2.0,5.0,3.0,16.0,28.0,52.0,66.0,68.0,90.0,108.0,105.0,134.0,120.0,133.0,106.0,108.0,84.0,58.0,32.0,45.0,10.0,12.0
2024-06-16,5.0,1.0,6.0,5.0,8.0,18.0,35.0,43.0,62.0,50.0,55.0,77.0,63.0,62.0,42.0,46.0,23.0,20.0,18.0,19.0,10.0,8.0,4.0
2024-06-17,0.0,4.0,12.0,33.0,70.0,60.0,71.0,63.0,91.0,84.0,88.0,70.0,101.0,118.0,79.0,31.0,31.0,10.0,24.0,9.0,4.0,6.0,1.0
2024-06-18,1.0,3.0,15.0,32.0,77.0,68.0,50.0,50.0,79.0,76.0,69.0,101.0,110.0,231.0,243.0,140.0,101.0,84.0,33.0,24.0,6.0,3.0,4.0
2024-06-19,0.0,3.0,34.0,36.0,82.0,56.0,66.0,68.0,62.0,70.0,93.0,119.0,96.0,126.0,105.0,30.0,36.0,34.0,17.0,13.0,7.0,6.0,3.0
2024-06-20,1.0,5.0,14.0,32.0,98.0,100.0,53.0,59.0,79.0,78.0,95.0,64.0,97.0,168.0,96.0,52.0,35.0,21.0,24.0,11.0,11.0,4.0,1.0
2024-06-21,1.0,1.0,12.0,31.0,77.0,75.0,90.0,48.0,83.0,99.0,123.0,109.0,127.0,96.0,89.0,47.0,36.0,44.0,22.0,22.0,7.0,4.0,1.0
2024-06-22,0.0,1.0,3.0,6.0,15.0,19.0,52.0,55.0,104.0,84.0,105.0,108.0,157.0,181.0,251.0,102.0,89.0,143.0,59.0,33.0,13.0,13.0,8.0
2024-06-23,2.0,4.0,3.0,3.0,3.0,12.0,39.0,43.0,44.0,57.0,69.0,64.0,63.0,38.0,57.0,85.0,43.0,58.0,26.0,15.0,16.0,11.0,6.0
2024-06-24,2.0,3.0,13.0,59.0,66.0,110.0,79.0,59.0,61.0,65.0,73.0,89.0,147.0,123.0,90.0,43.0,26.0,19.0,11.0,13.0,6.0,2.0,1.0
2024-06-25,1.0,3.0,27.0,42.0,71.0,86.0,51.0,84.0,82.0,78.0,76.0,87.0,163.0,187.0,203.0,104.0,73.0,65.0,27.0,13.0,6.0,0.0,4.0
2024-06-26,2.0,2.0,20.0,39.0,69.0,77.0,67.0,45.0,35.0,72.0,52.0,71.0,98.0,113.0,75.0,40.0,38.0,31.0,22.0,11.0,7.0,1.0,1.0
2024-06-27,1.0,1.0,14.0,43.0,72.0,76.0,53.0,63.0,73.0,88.0,55.0,89.0,96.0,103.0,96.0,72.0,31.0,20.0,25.0,9.0,5.0,2.0,4.0
2024-06-28,1.0,4.0,13.0,11.0,50.0,61.0,75.0,56.0,62.0,89.0,83.0,85.0,95.0,119.0,112.0,77.0,53.0,42.0,25.0,14.0,13.0,6.0,3.0
2024-06-29,3.0,8.0,3.0,4.0,19.0,51.0,65.0,88.0,89.0,99.0,137.0,108.0,111.0,124.0,132.0,200.0,496.0,363.0,207.0,172.0,126.0,55.0,10.0
2024-06-30,1.0,2.0,2.0,1.0,3.0,11.0,12.0,24.0,55.0,53.0,64.0,38.0,48.0,91.0,58.0,61.0,50.0,24.0,19.0,23.0,6.0,9.0,4.0
2024-07-01,0.0,2.0,15.0,31.0,74.0,67.0,72.0,85.0,76.0,73.0,65.0,111.0,107.0,136.0,117.0,55.0,33.0,19.0,17.0,17.0,10.0,4.0,2.0
2024-07-02,2.0,1.0,23.0,30.0,83.0,81.0,106.0,83.0,70.0,101.0,80.0,71.0,154.0,150.0,126.0,41.0,31.0,39.0,15.0,12.0,13.0,5.0,4.0
2024-07-03,2.0,4.0,24.0,33.0,97.0,65.0,58.0,71.0,84.0,95.0,87.0,102.0,140.0,133.0,113.0,55.0,39.0,27.0,18.0,17.0,7.0,3.0,0.0
