,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-06-13,4.0,10.0,9.0,31.0,88.0,74.0,62.0,64.0,48.0,112.0,76.0,99.0,98.0,147.0,84.0,48.0,61.0,24.0,14.0,14.0,9.0,5.0,1.0
2024-06-14,0.0,4.0,12.0,34.0,75.0,69.0,48.0,63.0,87.0,85.0,95.0,132.0,120.0,94.0,83.0,38.0,42.0,26.0,19.0,13.0,10.0,7.0,2.0
2024-06-15,6.0,10.0,10.0,7.0,11.0,20.0,42.0,99.0,71.0,91.0,97.0,89.0,63.0,86.0,73.0,49.0,51.0,35.0,38.0,22.0,15.0,11.0,12.0
2024-06-16,3.0,18.0,2.0,5.0,8.0,11.0,26.0,44.0,50.0,64.0,42.0,38.0,50.0,54.0,53.0,54.0,46.0,28.0,19.0,7.0,3.0,10.0,7.0
2024-06-17,4.0,8.0,11.0,55.0,76.0,72.0,40.0,36.0,63.0,92.0,61.0,89.0,120.0,130.0,123.0,95.0,54.0,45.0,30.0,10.0,17.0,4.0,1.0
2024-06-18,4.0,8.0,14.0,40.0,80.0,114.0,66.0,61.0,50.0,77.0,95.0,80.0,100.0,144.0,81.0,51.0,38.0,39.0,29.0,18.0,6.0,5.0,2.0
2024-06-19,0.0,1.0,7.0,49.0,88.0,104.0,57.0,49.0,65.0,73.0,56.0,110.0,101.0,146.0,129.0,47.0,26.0,24.0,20.0,7.0,9.0,2.0,1.0
2024-06-20,1.0,1.0,9.0,67.0,64.0,103.0,64.0,79.0,62.0,83.0,99.0,99.0,146.0,151.0,74.0,81.0,21.0,36.0,14.0,18.0,7.0,5.0,3.0
2024-06-21,1.0,8.0,4.0,44.0,91.0,86.0,93.0,86.0,75.0,90.0,116.0,116.0,153.0,134.0,135.0,65.0,27.0,27.0,16.0,12.0,13.0,4.0,2.0
2024-06-22,4.0,6.0,11.0,6.0,13.0,23.0,35.0,39.0,81.0,75.0,87.0,71.0,100.0,75.0,78.0,59.0,38.0,35.0,30.0,10.0,18.0,21.0,11.0
2024-06-23,6.0,4.0,10.0,13.0,15.0,8.0,22.0,26.0,30.0,56.0,60.0,59.0,48.0,28.0,45.0,50.0,41.0,20.0,18.0,12.0,12.0,5.0,4.0
2024-06-24,9.0,9.0,19.0,40.0,92.0,79.0,72.0,58.0,84.0,67.0,103.0,70.0,110.0,170.0,77.0,96.0,68.0,65.0,39.0,24.0,35.0,10.0,3.0
2024-06-25,3.0,4.0,12.0,69.0,101.0,107.0,70.0,72.0,65.0,81.0,88.0,81.0,131.0,111.0,91.0,61.0,25.0,23.0,26.0,5.0,6.0,2.0,5.0
2024-06-26,5.0,2.0,20.0,44.0,127.0,95.0,62.0,93.0,55.0,57.0,91.0,94.0,120.0,149.0,107.0,46.0,34.0,41.0,27.0,19.0,15.0,12.0,5.0
2024-06-27,1.0,2.0,10.0,31.0,107.0,61.0,102.0,78.0,78.0,82.0,96.0,74.0,106.0,143.0,95.0,58.0,43.0,49.0,32.0,19.0,7.0,6.0,0.0
2024-06-28,0.0,4.0,8.0,48.0,60.0,84.0,93.0,68.0,111.0,152.0,259.0,326.0,288.0,237.0,243.0,171.0,130.0,98.0,57.0,23.0,16.0,3.0,7.0
2024-06-29,0.0,2.0,4.0,8.0,12.0,37.0,128.0,192.0,363.0,464.0,483.0,539.0,416.0,268.0,228.0,152.0,128.0,113.0,58.0,37.0,19.0,31.0,9.0
2024-06-30,1.0,2.0,4.0,3.0,8.0,20.0,68.0,114.0,244.0,350.0,319.0,376.0,309.0,172.0,196.0,127.0,38.0,21.0,19.0,10.0,6.0,5.0,0.0
2024-07-01,5.0,4.0,18.0,55.0,72.0,82.0,73.0,74.0,80.0,112.0,120.0,104.0,186.0,233.0,180.0,124.0,67.0,29.0,35.0,17.0,4.0,5.0,2.0
2024-07-02,0.0,5.0,17.0,49.0,96.0,84.0,71.0,58.0,67.0,87.0,70.0,91.0,124.0,145.0,64.0,54.0,30.0,23.0,12.0,8.0,4.0,6.0,3.0
2024-07-03,5.0,2.0,28.0,33.0,89.0,91.0,50.0,60.0,77.0,61.0,63.0,87.0,114.0,130.0,92.0,75.0,37.0,21.0,13.0,16.0,5.0,2.0,1.0
2024-07-04,2.0,6.0,14.0,64.0,79.0,60.0,62.0,58.0,68.0,80.0,60.0,82.0,140.0,156.0,140.0,70.0,30.0,21.0,21.0,10.0,2.0,0.0,0.0
2024-07-05,2.0,9.0,10.0,60.0,59.0,43.0,58.0,60.0,90.0,136.0,126.0,112.0,141.0,116.0,109.0,53.0,19.0,25.0,36.0,12.0,12.0,7.0,4.0
2024-07-06,1.0,2.0,6.0,10.0,18.0,16.0,38.0,49.0,74.0,86.0,121.0,107.0,93.0,76.0,58.0,49.0,40.0,43.0,38.0,12.0,23.0,16.0,4.0
2024-07-07,3.0,3.0,6.0,4.0,4.0,8.0,23.0,37.0,30.0,35.0,76.0,67.0,50.0,23.0,42.0,33.0,29.0,27.0,15.0,13.0,3.0,2.0,3.0
2024-07-08,2.0,5.0,13.0,48.0,60.0,47.0,69.0,48.0,68.0,53.0,67.0,56.0,92.0,122.0,88.0,42.0,25.0,17.0,19.0,23.0,8.0,3.0,0.0
2024-07-09,3.0,9.0,9.0,32.0,73.0,80.0,71.0,53.0,85.0,79.0,70.0,73.0,98.0,118.0,111.0,74.0,32.0,16.0,12.0,12.0,6.0,3.0,0.0
2024-07-10,3.0,2.0,11.0,22.0,74.0,57.0,49.0,53.0,54.0,50.0,63.0,80.0,85.0,79.0,83.0,50.0,24.0,15.0,12.0,10.0,7.0,1.0,3.0
2024-07-11,1.0,4.0,10.0,31.0,54.0,70.0,35.0,66.0,58.0,86.0,87.0,102.0,96.0,140.0,72.0,53.0,68.0,26.0,25.0,14.0,8.0,4.0,1.0
2024-07-12,4.0,2.0,14.0,24.0,43.0,60.0,54.0,49.0,72.0,99.0,86.0,80.0,104.0,87.0,68.0,57.0,34.0,23.0,25.0,26.0,19.0,11.0,5.0
2024-07-13,1.0,8.0,3.0,6.0,2.0,18.0,22.0,35.0,43.0,64.0,84.0,81.0,84.0,93.0,93.0,82.0,53.0,54.0,49.0,48.0,35.0,15.0,2.0
2024-07-14,4.0,3.0,7.0,11.0,5.0,22.0,40.0,28.0,61.0,65.0,68.0,71.0,44.0,76.0,62.0,47.0,37.0,26.0,13.0,13.0,7.0,1.0,4.0
2024-07-15,4.0,1.0,17.0,47.0,68.0,67.0,46.0,80.0,39.0,82.0,66.0,118.0,99.0,152.0,107.0,56.0,36.0,16.0,15.0,7.0,6.0,0.0,2.0
2024-07-16,1.0,1.0,14.0,31.0,69.0,66.0,74.0,60.0,87.0,83.0,83.0,62.0,93.0,147.0,70.0,54.0,46.0,18.0,17.0,8.0,4.0,4.0,1.0
2024-07-17,0.0,4.0,20.0,49.0,56.0,71.0,51.0,32.0,52.0,66.0,58.0,77.0,111.0,126.0,97.0,100.0,36.0,41.0,17.0,11.0,8.0,1.0,1.0
2024-07-18,3.0,3.0,6.0,51.0,49.0,60.0,67.0,47.0,62.0,86.0,65.0,70.0,108.0,150.0,127.0,107.0,57.0,30.0,14.0,17.0,6.0,6.0,1.0
2024-07-19,5.0,3.0,7.0,36.0,65.0,42.0,44.0,63.0,52.0,89.0,75.0,49.0,106.0,70.0,66.0,107.0,73.0,86.0,115.0,130.0,78.0,52.0,16.0
2024-07-20,5.0,5.0,4.0,2.0,5.0,7.0,22.0,66.0,65.0,83.0,89.0,82.0,60.0,94.0,74.0,117.0,123.0,108.0,116.0,60.0,46.0,21.0,9.0
2024-07-21,3.0,4.0,6.0,8.0,3.0,7.0,16.0,30.0,36.0,66.0,53.0,50.0,39.0,46.0,82.0,96.0,66.0,59.0,56.0,33.0,29.0,9.0,0.0
2024-07-22,3.0,4.0,13.0,45.0,56.0,57.0,61.0,50.0,47.0,59.0,52.0,83.0,87.0,157.0,97.0,59.0,17.0,34.0,6.0,8.0,3.0,1.0,1.0
2024-07-23,0.0,1.0,5.0,43.0,51.0,76.0,44.0,50.0,46.0,55.0,67.0,86.0,134.0,144.0,128.0,125.0,112.0,95.0,81.0,28.0,21.0,5.0,0.0
2024-07-24,2.0,1.0,7.0,27.0,65.0,64.0,54.0,41.0,44.0,86.0,68.0,76.0,116.0,143.0,76.0,62.0,39.0,21.0,15.0,12.0,5.0,3.0,0.0
2024-07-25,5.0,3.0,10.0,41.0,68.0,41.0,61.0,72.0,66.0,71.0,63.0,57.0,78.0,119.0,91.0,32.0,27.0,21.0,5.0,6.0,3.0,3.0,1.0
2024-07-26,2.0,5.0,5.0,32.0,37.0,22.0,22.0,30.0,76.0,70.0,103.0,87.0,63.0,62.0,79.0,39.0,36.0,22.0,17.0,12.0,3.0,4.0,2.0
2024-07-27,2.0,3.0,6.0,3.0,11.0,14.0,43.0,56.0,77.0,91.0,72.0,96.0,59.0,61.0,58.0,49.0,34.0,11.0,16.0,8.0,10.0,5.0,0.0
2024-07-28,3.0,1.0,3.0,3.0,8.0,8.0,16.0,25.0,35.0,44.0,46.0,75.0,54.0,80.0,40.0,42.0,28.0,9.0,24.0,12.0,3.0,4.0,2.0
2024-07-29,0.0,3.0,1.0,23.0,41.0,54.0,48.0,41.0,53.0,57.0,50.0,62.0,57.0,86.0,59.0,46.0,7.0,12.0,13.0,5.0,6.0,5.0,1.0
2024-07-30,2.0,2.0,7.0,26.0,52.0,53.0,31.0,33.0,40.0,67.0,45.0,50.0,76.0,83.0,53.0,26.0,7.0,14.0,15.0,7.0,9.0,5.0,3.0
