,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-06-19,1.0,6.0,24.0,41.0,69.0,122.0,74.0,92.0,79.0,82.0,86.0,143.0,182.0,221.0,148.0,55.0,26.0,40.0,26.0,13.0,12.0,8.0,9.0
2024-06-20,4.0,6.0,55.0,51.0,102.0,69.0,95.0,78.0,71.0,62.0,114.0,123.0,135.0,179.0,176.0,93.0,33.0,29.0,21.0,17.0,7.0,5.0,1.0
2024-06-21,2.0,7.0,23.0,42.0,54.0,63.0,88.0,65.0,97.0,142.0,179.0,248.0,164.0,193.0,146.0,132.0,54.0,28.0,40.0,37.0,18.0,10.0,4.0
2024-06-22,3.0,2.0,10.0,9.0,16.0,43.0,54.0,60.0,83.0,108.0,151.0,180.0,111.0,152.0,129.0,104.0,57.0,74.0,37.0,56.0,46.0,32.0,19.0
2024-06-23,5.0,4.0,2.0,9.0,4.0,19.0,67.0,51.0,108.0,73.0,132.0,121.0,92.0,104.0,98.0,101.0,77.0,30.0,14.0,20.0,20.0,4.0,4.0
2024-06-24,2.0,2.0,32.0,76.0,79.0,109.0,98.0,98.0,78.0,90.0,54.0,85.0,167.0,136.0,146.0,52.0,37.0,23.0,22.0,8.0,7.0,4.0,1.0
2024-06-25,3.0,8.0,15.0,45.0,67.0,152.0,77.0,69.0,62.0,86.0,47.0,79.0,171.0,147.0,158.0,123.0,136.0,124.0,128.0,55.0,22.0,10.0,4.0
2024-06-26,6.0,2.0,40.0,54.0,93.0,122.0,83.0,77.0,83.0,64.0,71.0,123.0,154.0,150.0,112.0,97.0,39.0,38.0,19.0,16.0,9.0,4.0,5.0
2024-06-27,0.0,8.0,41.0,44.0,84.0,93.0,112.0,86.0,73.0,71.0,121.0,107.0,129.0,145.0,128.0,67.0,52.0,39.0,26.0,42.0,11.0,6.0,5.0
2024-06-28,14.0,8.0,27.0,64.0,38.0,49.0,117.0,103.0,140.0,183.0,154.0,153.0,206.0,161.0,177.0,101.0,95.0,64.0,43.0,38.0,24.0,19.0,8.0
2024-06-29,5.0,2.0,5.0,7.0,39.0,37.0,85.0,98.0,128.0,149.0,102.0,162.0,137.0,129.0,123.0,108.0,71.0,68.0,31.0,34.0,36.0,10.0,8.0
2024-06-30,3.0,2.0,2.0,3.0,6.0,13.0,34.0,36.0,49.0,63.0,93.0,111.0,99.0,88.0,134.0,126.0,112.0,132.0,36.0,29.0,31.0,9.0,3.0
2024-07-01,10.0,3.0,31.0,65.0,111.0,137.0,150.0,119.0,68.0,58.0,107.0,173.0,160.0,226.0,90.0,72.0,50.0,21.0,28.0,24.0,3.0,5.0,1.0
2024-07-02,1.0,4.0,21.0,80.0,151.0,163.0,163.0,93.0,75.0,80.0,85.0,127.0,191.0,232.0,192.0,90.0,47.0,25.0,30.0,14.0,24.0,10.0,7.0
2024-07-03,11.0,6.0,21.0,76.0,96.0,112.0,110.0,76.0,64.0,142.0,149.0,155.0,145.0,188.0,203.0,71.0,53.0,31.0,26.0,11.0,9.0,4.0,4.0
2024-07-04,3.0,6.0,21.0,63.0,100.0,153.0,138.0,132.0,183.0,136.0,143.0,153.0,172.0,183.0,157.0,92.0,39.0,31.0,43.0,18.0,10.0,2.0,3.0
2024-07-05,3.0,5.0,17.0,48.0,62.0,70.0,120.0,90.0,87.0,196.0,269.0,280.0,239.0,270.0,178.0,71.0,48.0,39.0,58.0,27.0,12.0,13.0,13.0
2024-07-06,9.0,6.0,10.0,9.0,20.0,73.0,77.0,76.0,81.0,127.0,172.0,193.0,215.0,145.0,191.0,109.0,87.0,63.0,41.0,47.0,32.0,13.0,4.0
2024-07-07,3.0,3.0,7.0,6.0,8.0,23.0,70.0,67.0,123.0,114.0,100.0,77.0,96.0,60.0,57.0,66.0,61.0,51.0,23.0,28.0,11.0,4.0,1.0
2024-07-08,1.0,9.0,21.0,59.0,80.0,77.0,94.0,71.0,75.0,114.0,94.0,94.0,134.0,127.0,103.0,61.0,42.0,16.0,7.0,12.0,4.0,2.0,1.0
2024-07-09,2.0,5.0,19.0,48.0,67.0,128.0,100.0,52.0,59.0,50.0,132.0,76.0,91.0,154.0,113.0,46.0,37.0,19.0,21.0,15.0,7.0,1.0,3.0
2024-07-10,8.0,9.0,18.0,66.0,82.0,107.0,124.0,67.0,77.0,57.0,119.0,61.0,139.0,203.0,112.0,62.0,50.0,31.0,17.0,12.0,5.0,1.0,0.0
2024-07-11,1.0,2.0,16.0,44.0,57.0,65.0,141.0,83.0,74.0,92.0,130.0,79.0,138.0,165.0,147.0,81.0,47.0,17.0,18.0,11.0,7.0,2.0,6.0
2024-07-12,4.0,6.0,22.0,33.0,45.0,63.0,93.0,70.0,101.0,104.0,225.0,206.0,153.0,189.0,136.0,229.0,381.0,318.0,322.0,211.0,60.0,24.0,9.0
2024-07-13,2.0,2.0,5.0,17.0,17.0,21.0,63.0,62.0,100.0,102.0,147.0,145.0,160.0,143.0,195.0,339.0,511.0,350.0,377.0,283.0,37.0,9.0,14.0
2024-07-14,1.0,0.0,3.0,2.0,11.0,10.0,48.0,79.0,108.0,125.0,88.0,122.0,103.0,79.0,79.0,91.0,62.0,45.0,18.0,18.0,11.0,18.0,2.0
2024-07-15,1.0,3.0,36.0,37.0,81.0,78.0,49.0,61.0,125.0,83.0,76.0,90.0,94.0,89.0,78.0,61.0,28.0,10.0,7.0,9.0,4.0,4.0,4.0
2024-07-16,0.0,3.0,19.0,55.0,106.0,98.0,103.0,79.0,56.0,77.0,62.0,85.0,132.0,182.0,91.0,60.0,42.0,16.0,38.0,22.0,11.0,8.0,5.0
2024-07-17,2.0,3.0,22.0,39.0,66.0,92.0,42.0,98.0,70.0,89.0,90.0,79.0,175.0,140.0,118.0,82.0,48.0,29.0,18.0,14.0,24.0,6.0,10.0
2024-07-18,5.0,2.0,18.0,59.0,83.0,84.0,93.0,58.0,63.0,63.0,87.0,117.0,165.0,126.0,89.0,67.0,48.0,18.0,20.0,14.0,6.0,7.0,2.0
2024-07-19,4.0,5.0,24.0,52.0,65.0,37.0,75.0,78.0,98.0,125.0,105.0,196.0,183.0,156.0,101.0,132.0,70.0,59.0,47.0,45.0,34.0,23.0,10.0
2024-07-20,6.0,4.0,9.0,19.0,15.0,52.0,78.0,116.0,67.0,75.0,113.0,195.0,102.0,153.0,140.0,182.0,173.0,174.0,144.0,106.0,112.0,40.0,19.0
2024-07-21,3.0,7.0,2.0,12.0,12.0,44.0,45.0,51.0,176.0,283.0,238.0,176.0,232.0,179.0,191.0,182.0,90.0,101.0,88.0,37.0,20.0,9.0,5.0
2024-07-22,5.0,3.0,40.0,48.0,63.0,51.0,77.0,54.0,76.0,78.0,95.0,77.0,122.0,114.0,89.0,42.0,25.0,13.0,14.0,10.0,7.0,1.0,4.0
2024-07-23,2.0,6.0,15.0,42.0,60.0,50.0,78.0,68.0,60.0,73.0,94.0,91.0,117.0,150.0,119.0,62.0,58.0,20.0,13.0,8.0,4.0,7.0,2.0
2024-07-24,1.0,6.0,10.0,30.0,48.0,81.0,62.0,52.0,70.0,83.0,55.0,61.0,110.0,126.0,134.0,79.0,44.0,33.0,18.0,9.0,8.0,10.0,2.0
2024-07-25,2.0,2.0,33.0,38.0,56.0,71.0,68.0,73.0,65.0,87.0,66.0,136.0,145.0,159.0,80.0,53.0,41.0,49.0,36.0,13.0,4.0,12.0,5.0
2024-07-26,8.0,7.0,37.0,34.0,47.0,45.0,55.0,84.0,111.0,76.0,100.0,115.0,162.0,177.0,101.0,99.0,75.0,27.0,16.0,10.0,12.0,7.0,13.0
2024-07-27,2.0,10.0,4.0,11.0,20.0,44.0,84.0,48.0,63.0,89.0,146.0,132.0,196.0,164.0,152.0,101.0,54.0,45.0,40.0,25.0,24.0,8.0,8.0
2024-07-28,3.0,3.0,4.0,5.0,15.0,25.0,20.0,61.0,109.0,140.0,149.0,163.0,128.0,100.0,81.0,72.0,43.0,58.0,29.0,15.0,1.0,6.0,5.0
2024-07-29,2.0,4.0,22.0,65.0,62.0,58.0,87.0,54.0,65.0,51.0,102.0,80.0,120.0,93.0,116.0,48.0,40.0,23.0,12.0,15.0,9.0,4.0,3.0
2024-07-30,4.0,5.0,11.0,51.0,61.0,73.0,75.0,45.0,61.0,79.0,66.0,84.0,77.0,90.0,86.0,55.0,22.0,21.0,20.0,13.0,3.0,3.0,6.0
