,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-06-11,3.0,2.0,10.0,23.0,61.0,116.0,87.0,53.0,48.0,98.0,95.0,98.0,79.0,125.0,79.0,56.0,28.0,18.0,22.0,15.0,9.0,4.0,1.0
2024-06-12,1.0,1.0,7.0,49.0,57.0,84.0,82.0,68.0,69.0,63.0,71.0,66.0,61.0,113.0,74.0,68.0,58.0,13.0,26.0,14.0,10.0,0.0,0.0
2024-06-13,2.0,1.0,9.0,20.0,70.0,92.0,72.0,66.0,67.0,74.0,117.0,108.0,68.0,79.0,80.0,72.0,56.0,20.0,28.0,14.0,7.0,2.0,2.0
2024-06-14,1.0,0.0,11.0,26.0,41.0,77.0,55.0,98.0,73.0,65.0,112.0,60.0,126.0,78.0,87.0,72.0,53.0,35.0,34.0,21.0,16.0,11.0,1.0
2024-06-15,0.0,2.0,0.0,8.0,16.0,23.0,43.0,37.0,68.0,67.0,61.0,71.0,63.0,59.0,72.0,36.0,42.0,20.0,34.0,19.0,13.0,10.0,6.0
2024-06-16,1.0,1.0,3.0,4.0,10.0,15.0,21.0,28.0,43.0,80.0,51.0,62.0,46.0,48.0,63.0,32.0,47.0,28.0,19.0,18.0,5.0,3.0,0.0
2024-06-17,0.0,2.0,9.0,29.0,42.0,54.0,65.0,48.0,55.0,47.0,61.0,65.0,89.0,73.0,88.0,52.0,41.0,20.0,23.0,12.0,7.0,6.0,2.0
2024-06-18,0.0,3.0,4.0,16.0,55.0,76.0,53.0,40.0,42.0,69.0,67.0,59.0,75.0,64.0,134.0,121.0,81.0,79.0,82.0,59.0,29.0,2.0,1.0
2024-06-19,1.0,2.0,7.0,18.0,47.0,64.0,56.0,42.0,71.0,72.0,42.0,46.0,113.0,52.0,94.0,51.0,18.0,62.0,16.0,15.0,7.0,4.0,6.0
2024-06-20,1.0,1.0,10.0,17.0,44.0,60.0,66.0,57.0,57.0,79.0,58.0,88.0,108.0,105.0,85.0,79.0,36.0,59.0,28.0,35.0,12.0,2.0,2.0
2024-06-21,1.0,4.0,7.0,21.0,40.0,62.0,60.0,35.0,48.0,106.0,104.0,79.0,94.0,45.0,75.0,79.0,30.0,40.0,30.0,22.0,22.0,6.0,6.0
2024-06-22,3.0,2.0,6.0,8.0,20.0,40.0,38.0,39.0,62.0,46.0,75.0,113.0,126.0,92.0,65.0,38.0,30.0,38.0,20.0,24.0,26.0,4.0,4.0
2024-06-23,3.0,3.0,3.0,4.0,4.0,23.0,20.0,41.0,64.0,63.0,38.0,49.0,45.0,82.0,86.0,83.0,186.0,113.0,54.0,87.0,36.0,11.0,2.0
2024-06-24,2.0,5.0,21.0,29.0,61.0,52.0,71.0,64.0,58.0,84.0,65.0,70.0,69.0,44.0,102.0,46.0,25.0,14.0,22.0,10.0,8.0,2.0,3.0
2024-06-25,0.0,2.0,11.0,20.0,52.0,53.0,56.0,56.0,76.0,87.0,59.0,58.0,87.0,72.0,98.0,63.0,44.0,36.0,30.0,15.0,1.0,6.0,3.0
2024-06-26,2.0,1.0,13.0,33.0,49.0,57.0,64.0,59.0,59.0,59.0,85.0,66.0,82.0,119.0,143.0,93.0,71.0,32.0,30.0,30.0,33.0,10.0,4.0
2024-06-27,2.0,2.0,7.0,22.0,43.0,83.0,67.0,83.0,66.0,73.0,83.0,66.0,101.0,82.0,71.0,91.0,42.0,21.0,19.0,14.0,10.0,7.0,2.0
2024-06-28,1.0,2.0,6.0,21.0,29.0,65.0,57.0,84.0,96.0,96.0,73.0,52.0,89.0,100.0,78.0,48.0,40.0,18.0,16.0,18.0,9.0,7.0,9.0
2024-06-29,5.0,3.0,2.0,6.0,25.0,56.0,35.0,65.0,64.0,89.0,70.0,75.0,76.0,62.0,46.0,38.0,45.0,24.0,29.0,19.0,23.0,9.0,5.0
2024-06-30,3.0,0.0,3.0,8.0,11.0,15.0,27.0,46.0,29.0,55.0,60.0,59.0,69.0,49.0,52.0,51.0,59.0,26.0,24.0,11.0,6.0,4.0,1.0
2024-07-01,1.0,1.0,6.0,36.0,41.0,56.0,62.0,58.0,48.0,74.0,53.0,47.0,64.0,81.0,91.0,62.0,62.0,50.0,25.0,20.0,32.0,13.0,13.0
2024-07-02,1.0,1.0,4.0,22.0,77.0,89.0,72.0,56.0,62.0,46.0,54.0,49.0,95.0,89.0,60.0,59.0,20.0,21.0,19.0,5.0,8.0,1.0,1.0
2024-07-03,2.0,0.0,8.0,17.0,51.0,78.0,79.0,66.0,71.0,70.0,89.0,71.0,60.0,94.0,118.0,59.0,27.0,27.0,9.0,19.0,4.0,3.0,0.0
2024-07-04,1.0,2.0,2.0,32.0,69.0,76.0,56.0,76.0,54.0,71.0,57.0,55.0,115.0,151.0,132.0,94.0,57.0,17.0,15.0,16.0,3.0,4.0,1.0
2024-07-05,1.0,6.0,5.0,15.0,40.0,67.0,74.0,87.0,47.0,103.0,83.0,85.0,138.0,114.0,124.0,52.0,37.0,20.0,14.0,15.0,24.0,10.0,2.0
2024-07-06,5.0,2.0,3.0,5.0,11.0,32.0,37.0,55.0,78.0,87.0,78.0,104.0,99.0,69.0,81.0,48.0,51.0,20.0,24.0,8.0,15.0,9.0,6.0
2024-07-07,2.0,0.0,2.0,3.0,7.0,13.0,23.0,32.0,56.0,42.0,57.0,62.0,48.0,56.0,41.0,49.0,35.0,21.0,18.0,16.0,9.0,4.0,2.0
2024-07-08,2.0,2.0,8.0,58.0,60.0,79.0,92.0,55.0,40.0,61.0,80.0,97.0,90.0,116.0,63.0,39.0,33.0,19.0,19.0,11.0,8.0,0.0,0.0
2024-07-09,4.0,0.0,4.0,32.0,54.0,78.0,63.0,48.0,32.0,64.0,82.0,57.0,102.0,53.0,113.0,73.0,22.0,22.0,29.0,13.0,14.0,4.0,3.0
2024-07-10,1.0,1.0,11.0,16.0,33.0,62.0,70.0,60.0,75.0,66.0,86.0,55.0,57.0,92.0,111.0,81.0,32.0,20.0,13.0,12.0,11.0,7.0,2.0
