,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2024-06-01,4.0,7.0,10.0,28.0,31.0,95.0,139.0,274.0,201.0,321.0,284.0,260.0,223.0,210.0,189.0,166.0,128.0,100.0,54.0,32.0,41.0,28.0,16.0
2024-06-02,4.0,0.0,11.0,12.0,15.0,36.0,73.0,140.0,184.0,236.0,218.0,211.0,318.0,206.0,209.0,156.0,184.0,102.0,49.0,25.0,18.0,7.0,4.0
2024-06-03,1.0,7.0,63.0,150.0,277.0,197.0,198.0,140.0,161.0,175.0,204.0,271.0,287.0,348.0,274.0,127.0,79.0,67.0,34.0,34.0,12.0,5.0,6.0
2024-06-04,5.0,13.0,59.0,118.0,215.0,203.0,200.0,131.0,187.0,211.0,132.0,230.0,320.0,398.0,323.0,175.0,102.0,59.0,39.0,59.0,20.0,4.0,6.0
2024-06-05,8.0,12.0,54.0,125.0,233.0,289.0,207.0,179.0,140.0,158.0,184.0,228.0,293.0,316.0,254.0,143.0,81.0,42.0,37.0,24.0,19.0,6.0,3.0
2024-06-06,10.0,10.0,49.0,101.0,193.0,182.0,157.0,141.0,162.0,157.0,159.0,211.0,302.0,393.0,290.0,169.0,69.0,56.0,44.0,39.0,20.0,7.0,4.0
2024-06-07,3.0,20.0,47.0,96.0,118.0,197.0,220.0,181.0,226.0,341.0,278.0,267.0,306.0,317.0,230.0,180.0,91.0,74.0,55.0,50.0,27.0,14.0,4.0
2024-06-08,8.0,21.0,9.0,16.0,56.0,94.0,125.0,283.0,308.0,329.0,284.0,214.0,233.0,165.0,174.0,169.0,103.0,107.0,61.0,36.0,45.0,35.0,14.0
2024-06-09,9.0,3.0,12.0,15.0,32.0,47.0,90.0,177.0,222.0,198.0,231.0,170.0,267.0,204.0,250.0,154.0,85.0,31.0,63.0,33.0,14.0,14.0,5.0
2024-06-10,6.0,9.0,79.0,134.0,233.0,239.0,208.0,177.0,211.0,136.0,238.0,217.0,326.0,357.0,248.0,122.0,72.0,40.0,21.0,12.0,10.0,8.0,0.0
2024-06-11,1.0,12.0,56.0,182.0,245.0,186.0,200.0,187.0,172.0,192.0,256.0,205.0,316.0,366.0,332.0,270.0,155.0,81.0,49.0,78.0,17.0,3.0,3.0
2024-06-12,4.0,13.0,91.0,164.0,243.0,234.0,239.0,182.0,166.0,206.0,200.0,254.0,281.0,339.0,332.0,195.0,98.0,49.0,49.0,34.0,13.0,4.0,4.0
2024-06-13,11.0,15.0,83.0,149.0,217.0,212.0,258.0,196.0,218.0,212.0,229.0,343.0,335.0,295.0,339.0,174.0,84.0,48.0,42.0,26.0,12.0,9.0,5.0
2024-06-14,8.0,16.0,70.0,132.0,151.0,173.0,148.0,189.0,215.0,287.0,300.0,337.0,361.0,326.0,204.0,188.0,75.0,81.0,48.0,36.0,48.0,31.0,14.0
2024-06-15,7.0,12.0,9.0,12.0,28.0,42.0,103.0,163.0,203.0,281.0,267.0,278.0,222.0,211.0,156.0,147.0,97.0,77.0,53.0,60.0,27.0,26.0,18.0
2024-06-16,9.0,6.0,5.0,16.0,16.0,37.0,94.0,76.0,80.0,152.0,227.0,173.0,159.0,166.0,146.0,101.0,79.0,65.0,32.0,24.0,9.0,8.0,5.0
2024-06-17,4.0,6.0,57.0,157.0,168.0,230.0,162.0,154.0,154.0,192.0,154.0,190.0,272.0,255.0,205.0,119.0,38.0,26.0,20.0,15.0,10.0,7.0,3.0
2024-06-18,6.0,14.0,52.0,155.0,176.0,199.0,122.0,133.0,167.0,170.0,185.0,196.0,287.0,308.0,219.0,109.0,54.0,36.0,33.0,16.0,14.0,4.0,3.0
2024-06-19,1.0,17.0,61.0,163.0,201.0,210.0,194.0,135.0,164.0,234.0,191.0,216.0,325.0,400.0,272.0,125.0,67.0,50.0,33.0,26.0,18.0,10.0,2.0
2024-06-20,3.0,20.0,40.0,111.0,193.0,227.0,205.0,150.0,179.0,217.0,223.0,183.0,333.0,388.0,277.0,168.0,112.0,62.0,67.0,31.0,12.0,5.0,3.0
2024-06-21,2.0,11.0,42.0,126.0,155.0,134.0,196.0,183.0,209.0,324.0,292.0,339.0,323.0,329.0,254.0,129.0,69.0,75.0,50.0,25.0,31.0,26.0,9.0
2024-06-22,5.0,5.0,15.0,16.0,31.0,89.0,133.0,150.0,325.0,270.0,258.0,265.0,251.0,233.0,207.0,158.0,93.0,63.0,67.0,50.0,31.0,20.0,6.0
2024-06-23,3.0,5.0,13.0,16.0,13.0,30.0,93.0,87.0,96.0,192.0,168.0,179.0,145.0,124.0,202.0,153.0,133.0,76.0,54.0,22.0,25.0,10.0,3.0
2024-06-24,3.0,8.0,87.0,140.0,178.0,215.0,188.0,142.0,189.0,206.0,216.0,267.0,293.0,382.0,280.0,146.0,56.0,41.0,30.0,28.0,13.0,4.0,0.0
2024-06-25,4.0,9.0,55.0,146.0,191.0,179.0,191.0,177.0,171.0,178.0,204.0,208.0,267.0,310.0,262.0,177.0,66.0,60.0,30.0,20.0,6.0,15.0,1.0
2024-06-26,7.0,10.0,54.0,142.0,131.0,160.0,126.0,160.0,210.0,229.0,159.0,231.0,351.0,330.0,329.0,190.0,108.0,108.0,52.0,42.0,33.0,9.0,7.0
2024-06-27,4.0,20.0,67.0,104.0,141.0,189.0,145.0,158.0,198.0,242.0,198.0,205.0,340.0,309.0,269.0,187.0,100.0,53.0,36.0,21.0,11.0,5.0,3.0
2024-06-28,1.0,9.0,43.0,77.0,123.0,167.0,147.0,199.0,237.0,210.0,305.0,437.0,384.0,325.0,291.0,194.0,93.0,110.0,78.0,61.0,31.0,25.0,5.0
2024-06-29,9.0,8.0,15.0,16.0,44.0,78.0,181.0,189.0,224.0,246.0,258.0,257.0,226.0,167.0,179.0,171.0,146.0,108.0,58.0,56.0,52.0,32.0,14.0
2024-06-30,8.0,6.0,5.0,11.0,26.0,35.0,69.0,83.0,127.0,188.0,234.0,173.0,207.0,189.0,233.0,127.0,95.0,34.0,28.0,23.0,11.0,3.0,6.0
2024-07-01,4.0,7.0,80.0,149.0,203.0,255.0,199.0,147.0,152.0,193.0,192.0,333.0,350.0,303.0,289.0,187.0,117.0,56.0,58.0,26.0,16.0,12.0,2.0
2024-07-02,9.0,18.0,78.0,139.0,251.0,198.0,162.0,126.0,177.0,158.0,187.0,243.0,304.0,318.0,311.0,149.0,60.0,30.0,33.0,24.0,14.0,5.0,4.0
2024-07-03,2.0,8.0,37.0,157.0,191.0,166.0,168.0,173.0,162.0,217.0,176.0,287.0,318.0,390.0,323.0,181.0,100.0,46.0,30.0,30.0,15.0,6.0,5.0
2024-07-04,2.0,17.0,49.0,139.0,169.0,172.0,158.0,160.0,170.0,229.0,294.0,304.0,406.0,350.0,326.0,216.0,152.0,62.0,70.0,38.0,26.0,4.0,5.0
2024-07-05,3.0,9.0,57.0,91.0,163.0,167.0,203.0,120.0,209.0,323.0,348.0,405.0,345.0,274.0,272.0,144.0,94.0,109.0,87.0,109.0,79.0,40.0,25.0
2024-07-06,9.0,13.0,16.0,19.0,39.0,73.0,139.0,171.0,182.0,237.0,261.0,256.0,245.0,233.0,222.0,169.0,114.0,69.0,52.0,43.0,46.0,47.0,27.0
2024-07-07,6.0,6.0,5.0,29.0,26.0,47.0,122.0,129.0,156.0,193.0,192.0,210.0,150.0,132.0,157.0,188.0,156.0,71.0,48.0,66.0,21.0,8.0,4.0
2024-07-08,3.0,16.0,95.0,129.0,217.0,237.0,193.0,219.0,193.0,180.0,177.0,237.0,329.0,355.0,297.0,154.0,61.0,39.0,25.0,18.0,9.0,5.0,3.0
2024-07-09,2.0,8.0,48.0,206.0,211.0,194.0,227.0,179.0,187.0,285.0,221.0,236.0,351.0,344.0,217.0,139.0,83.0,52.0,50.0,21.0,22.0,5.0,3.0
2024-07-10,0.0,12.0,92.0,199.0,187.0,181.0,259.0,194.0,242.0,286.0,248.0,222.0,253.0,283.0,229.0,210.0,77.0,45.0,32.0,15.0,13.0,8.0,6.0
2024-07-11,8.0,8.0,54.0,129.0,190.0,144.0,208.0,191.0,193.0,220.0,203.0,297.0,422.0,377.0,290.0,191.0,119.0,64.0,46.0,41.0,32.0,8.0,5.0
2024-07-12,5.0,19.0,44.0,132.0,156.0,150.0,224.0,205.0,231.0,291.0,349.0,388.0,395.0,345.0,341.0,333.0,206.0,120.0,65.0,66.0,61.0,26.0,16.0
