,Date,Time,City,Population,Result,NormalizedResult
130,2024-05-20,18:00,Düsseldorf,645923,[ 9. 25. 20. 18. 19. 17. 19.  8.  7.  6.  4.  4.  1.],"[0.05732484076433121, 0.1592356687898089, 0.12738853503184713, 0.11464968152866242, 0.12101910828025478, 0.10828025477707007, 0.12101910828025478, 0.050955414012738856, 0.044585987261146494, 0.03821656050955414, 0.025477707006369428, 0.025477707006369428, 0.006369426751592357]"
131,2024-05-20,21:00,Düsseldorf,645923,[18. 19. 17. 19.  8.  7.  6.  4.  4.  1.  1.  1.  1.],"[0.16981132075471697, 0.1792452830188679, 0.16037735849056603, 0.1792452830188679, 0.07547169811320754, 0.0660377358490566, 0.05660377358490566, 0.03773584905660377, 0.03773584905660377, 0.009433962264150943, 0.009433962264150943, 0.009433962264150943, 0.009433962264150943]"
132,2024-05-21,15:00,Düsseldorf,645923,[23. 32. 22. 23. 42. 40. 48. 47. 39. 24. 16.  4.  3.],"[0.06336088154269973, 0.0881542699724518, 0.06060606060606061, 0.06336088154269973, 0.11570247933884298, 0.11019283746556474, 0.1322314049586777, 0.12947658402203857, 0.10743801652892562, 0.06611570247933884, 0.0440771349862259, 0.011019283746556474, 0.008264462809917356]"
133,2024-05-21,18:00,Düsseldorf,645923,[23. 42. 40. 48. 47. 39. 24. 16.  4.  3.  4.  2.  0.],"[0.07876712328767123, 0.14383561643835616, 0.136986301369863, 0.1643835616438356, 0.16095890410958905, 0.13356164383561644, 0.0821917808219178, 0.0547945205479452, 0.0136986301369863, 0.010273972602739725, 0.0136986301369863, 0.00684931506849315, 0.0]"
134,2024-05-21,21:00,Düsseldorf,645923,[48. 47. 39. 24. 16.  4.  3.  4.  2.  0.  1.  2.  2.],"[0.25, 0.24479166666666666, 0.203125, 0.125, 0.08333333333333333, 0.020833333333333332, 0.015625, 0.020833333333333332, 0.010416666666666666, 0.0, 0.005208333333333333, 0.010416666666666666, 0.010416666666666666]"
135,2024-05-22,15:00,Düsseldorf,645923,[30. 29. 32. 38. 27. 45. 54. 46. 55. 32. 12.  9.  8.],"[0.07194244604316546, 0.06954436450839328, 0.07673860911270983, 0.09112709832134293, 0.06474820143884892, 0.1079136690647482, 0.12949640287769784, 0.11031175059952038, 0.13189448441247004, 0.07673860911270983, 0.02877697841726619, 0.02158273381294964, 0.019184652278177457]"
136,2024-05-22,18:00,Düsseldorf,645923,[38. 27. 45. 54. 46. 55. 32. 12.  9.  8.  7.  1.  1.],"[0.11343283582089553, 0.08059701492537313, 0.13432835820895522, 0.16119402985074627, 0.1373134328358209, 0.16417910447761194, 0.0955223880597015, 0.03582089552238806, 0.026865671641791045, 0.023880597014925373, 0.020895522388059702, 0.0029850746268656717, 0.0029850746268656717]"
137,2024-05-22,21:00,Düsseldorf,645923,[54. 46. 55. 32. 12.  9.  8.  7.  1.  1.  0.  1.  0.],"[0.23893805309734514, 0.20353982300884957, 0.24336283185840707, 0.1415929203539823, 0.05309734513274336, 0.03982300884955752, 0.035398230088495575, 0.030973451327433628, 0.004424778761061947, 0.004424778761061947, 0.0, 0.004424778761061947, 0.0]"
138,2024-05-23,15:00,Düsseldorf,645923,[22. 33. 29. 50. 32. 31. 69. 82. 65. 54. 26. 20.  9.],"[0.0421455938697318, 0.06321839080459771, 0.05555555555555555, 0.09578544061302682, 0.06130268199233716, 0.05938697318007663, 0.13218390804597702, 0.15708812260536398, 0.12452107279693486, 0.10344827586206896, 0.04980842911877394, 0.038314176245210725, 0.017241379310344827]"
139,2024-05-23,18:00,Düsseldorf,645923,[50. 32. 31. 69. 82. 65. 54. 26. 20.  9.  4.  1.  0.],"[0.11286681715575621, 0.07223476297968397, 0.06997742663656885, 0.15575620767494355, 0.18510158013544017, 0.14672686230248308, 0.12189616252821671, 0.05869074492099323, 0.045146726862302484, 0.020316027088036117, 0.009029345372460496, 0.002257336343115124, 0.0]"
140,2024-05-23,21:00,Düsseldorf,645923,[69. 82. 65. 54. 26. 20.  9.  4.  1.  0.  4.  1.  4.],"[0.20353982300884957, 0.24188790560471976, 0.19174041297935104, 0.1592920353982301, 0.07669616519174041, 0.058997050147492625, 0.02654867256637168, 0.011799410029498525, 0.0029498525073746312, 0.0, 0.011799410029498525, 0.0029498525073746312, 0.011799410029498525]"
141,2024-05-24,15:00,Düsseldorf,645923,[28. 34. 44. 32. 45. 70. 77. 46. 37. 55. 32. 10.  7.],"[0.05415860735009671, 0.06576402321083172, 0.0851063829787234, 0.061895551257253385, 0.08704061895551257, 0.13539651837524178, 0.14893617021276595, 0.08897485493230174, 0.07156673114119923, 0.10638297872340426, 0.061895551257253385, 0.019342359767891684, 0.013539651837524178]"
142,2024-05-24,18:00,Düsseldorf,645923,[32. 45. 70. 77. 46. 37. 55. 32. 10.  7.  3.  3.  7.],"[0.07547169811320754, 0.10613207547169812, 0.1650943396226415, 0.18160377358490565, 0.10849056603773585, 0.08726415094339622, 0.12971698113207547, 0.07547169811320754, 0.02358490566037736, 0.01650943396226415, 0.007075471698113208, 0.007075471698113208, 0.01650943396226415]"
143,2024-05-24,21:00,Düsseldorf,645923,[77. 46. 37. 55. 32. 10.  7.  3.  3.  7.  0.  0.  2.],"[0.27598566308243727, 0.16487455197132617, 0.13261648745519714, 0.1971326164874552, 0.11469534050179211, 0.035842293906810034, 0.025089605734767026, 0.010752688172043012, 0.010752688172043012, 0.025089605734767026, 0.0, 0.0, 0.007168458781362007]"
144,2024-05-25,15:00,Düsseldorf,645923,[15. 19. 33. 59. 66. 40. 36. 24. 29. 53. 17. 22. 12.],"[0.03529411764705882, 0.04470588235294118, 0.07764705882352942, 0.1388235294117647, 0.15529411764705883, 0.09411764705882353, 0.08470588235294117, 0.05647058823529412, 0.06823529411764706, 0.12470588235294118, 0.04, 0.05176470588235294, 0.02823529411764706]"
145,2024-05-25,18:00,Düsseldorf,645923,[59. 66. 40. 36. 24. 29. 53. 17. 22. 12.  6.  5.  4.],"[0.1581769436997319, 0.1769436997319035, 0.10723860589812333, 0.09651474530831099, 0.064343163538874, 0.0777479892761394, 0.14209115281501342, 0.045576407506702415, 0.058981233243967826, 0.032171581769437, 0.0160857908847185, 0.013404825737265416, 0.010723860589812333]"
146,2024-05-25,21:00,Düsseldorf,645923,[36. 24. 29. 53. 17. 22. 12.  6.  5.  4.  4.  2.  0.],"[0.16822429906542055, 0.11214953271028037, 0.13551401869158877, 0.24766355140186916, 0.0794392523364486, 0.102803738317757, 0.056074766355140186, 0.028037383177570093, 0.02336448598130841, 0.018691588785046728, 0.018691588785046728, 0.009345794392523364, 0.0]"
147,2024-05-26,15:00,Düsseldorf,645923,[ 6. 15. 27. 32. 33. 17. 20. 17. 19. 12. 16.  6.  3.],"[0.026905829596412557, 0.06726457399103139, 0.1210762331838565, 0.14349775784753363, 0.14798206278026907, 0.07623318385650224, 0.08968609865470852, 0.07623318385650224, 0.08520179372197309, 0.053811659192825115, 0.07174887892376682, 0.026905829596412557, 0.013452914798206279]"
148,2024-05-26,18:00,Düsseldorf,645923,[32. 33. 17. 20. 17. 19. 12. 16.  6.  3.  4.  2.  0.],"[0.17679558011049723, 0.18232044198895028, 0.09392265193370165, 0.11049723756906077, 0.09392265193370165, 0.10497237569060773, 0.06629834254143646, 0.08839779005524862, 0.03314917127071823, 0.016574585635359115, 0.022099447513812154, 0.011049723756906077, 0.0]"
149,2024-05-26,21:00,Düsseldorf,645923,[20. 17. 19. 12. 16.  6.  3.  4.  2.  0.  1.  1.  3.],"[0.19230769230769232, 0.16346153846153846, 0.18269230769230768, 0.11538461538461539, 0.15384615384615385, 0.057692307692307696, 0.028846153846153848, 0.038461538461538464, 0.019230769230769232, 0.0, 0.009615384615384616, 0.009615384615384616, 0.028846153846153848]"
150,2024-05-27,15:00,Düsseldorf,645923,[ 37.  24.  30.  46.  29.  24.  36.  77.  83.  57. 119. 259. 206.],"[0.03602726387536514, 0.023369036027263874, 0.029211295034079845, 0.044790652385589096, 0.028237585199610515, 0.023369036027263874, 0.035053554040895815, 0.07497565725413827, 0.08081791626095423, 0.055501460564751706, 0.11587147030185005, 0.25219084712755596, 0.2005842259006816]"
151,2024-05-27,18:00,Düsseldorf,645923,[ 46.  29.  24.  36.  77.  83.  57. 119. 259. 206.  82.  33.  12.],"[0.043273753527751646, 0.027281279397930385, 0.022577610536218252, 0.03386641580432737, 0.07243650047036689, 0.07808090310442145, 0.053621825023518345, 0.11194731890874883, 0.2436500470366886, 0.19379115710253997, 0.07714016933207903, 0.031044214487300093, 0.011288805268109126]"
152,2024-05-27,21:00,Düsseldorf,645923,[ 36.  77.  83.  57. 119. 259. 206.  82.  33.  12.   4.   2.   2.],"[0.037037037037037035, 0.07921810699588477, 0.08539094650205761, 0.05864197530864197, 0.12242798353909465, 0.2664609053497942, 0.21193415637860083, 0.08436213991769548, 0.033950617283950615, 0.012345679012345678, 0.00411522633744856, 0.00205761316872428, 0.00205761316872428]"
153,2024-05-28,15:00,Düsseldorf,645923,[35. 22. 15. 43. 40. 46. 60. 97. 75. 31. 30. 17.  6.],"[0.06769825918762089, 0.0425531914893617, 0.029013539651837523, 0.08317214700193423, 0.07736943907156674, 0.08897485493230174, 0.11605415860735009, 0.18762088974854932, 0.1450676982591876, 0.059961315280464215, 0.058027079303675046, 0.03288201160541586, 0.01160541586073501]"
154,2024-05-28,18:00,Düsseldorf,645923,[43. 40. 46. 60. 97. 75. 31. 30. 17.  6.  5.  1.  2.],"[0.09492273730684327, 0.08830022075055188, 0.10154525386313466, 0.13245033112582782, 0.2141280353200883, 0.16556291390728478, 0.0684326710816777, 0.06622516556291391, 0.037527593818984545, 0.013245033112582781, 0.011037527593818985, 0.002207505518763797, 0.004415011037527594]"
155,2024-05-28,21:00,Düsseldorf,645923,[60. 97. 75. 31. 30. 17.  6.  5.  1.  2.  0.  1.  1.],"[0.18404907975460122, 0.29754601226993865, 0.23006134969325154, 0.0950920245398773, 0.09202453987730061, 0.05214723926380368, 0.018404907975460124, 0.015337423312883436, 0.003067484662576687, 0.006134969325153374, 0.0, 0.003067484662576687, 0.003067484662576687]"
156,2024-05-29,15:00,Düsseldorf,645923,[ 30.  31.  30.  51.  28.  50.  89. 119.  68.  65.  20.  21.   6.],"[0.049342105263157895, 0.05098684210526316, 0.049342105263157895, 0.08388157894736842, 0.046052631578947366, 0.08223684210526316, 0.14638157894736842, 0.19572368421052633, 0.1118421052631579, 0.1069078947368421, 0.03289473684210526, 0.03453947368421053, 0.009868421052631578]"
157,2024-05-29,18:00,Düsseldorf,645923,[ 51.  28.  50.  89. 119.  68.  65.  20.  21.   6.   5.   4.   1.],"[0.0967741935483871, 0.05313092979127135, 0.09487666034155598, 0.16888045540796964, 0.22580645161290322, 0.12903225806451613, 0.12333965844402277, 0.03795066413662239, 0.03984819734345351, 0.011385199240986717, 0.009487666034155597, 0.007590132827324478, 0.0018975332068311196]"
158,2024-05-29,21:00,Düsseldorf,645923,[ 89. 119.  68.  65.  20.  21.   6.   5.   4.   1.   3.   1.   0.],"[0.22139303482587064, 0.2960199004975124, 0.1691542288557214, 0.16169154228855723, 0.04975124378109453, 0.05223880597014925, 0.014925373134328358, 0.012437810945273632, 0.009950248756218905, 0.0024875621890547263, 0.007462686567164179, 0.0024875621890547263, 0.0]"
159,2024-05-30,15:00,Düsseldorf,645923,[18. 15. 13. 25. 18. 17. 18. 10. 16. 19.  9.  8. 10.],"[0.09183673469387756, 0.07653061224489796, 0.0663265306122449, 0.12755102040816327, 0.09183673469387756, 0.08673469387755102, 0.09183673469387756, 0.05102040816326531, 0.08163265306122448, 0.09693877551020408, 0.04591836734693878, 0.04081632653061224, 0.05102040816326531]"
160,2024-05-30,18:00,Düsseldorf,645923,[25. 18. 17. 18. 10. 16. 19.  9.  8. 10.  6.  2.  0.],"[0.15822784810126583, 0.11392405063291139, 0.10759493670886076, 0.11392405063291139, 0.06329113924050633, 0.10126582278481013, 0.12025316455696203, 0.056962025316455694, 0.05063291139240506, 0.06329113924050633, 0.0379746835443038, 0.012658227848101266, 0.0]"
161,2024-05-30,21:00,Düsseldorf,645923,[18. 10. 16. 19.  9.  8. 10.  6.  2.  0.  0.  5.  0.],"[0.17475728155339806, 0.0970873786407767, 0.1553398058252427, 0.18446601941747573, 0.08737864077669903, 0.07766990291262135, 0.0970873786407767, 0.05825242718446602, 0.019417475728155338, 0.0, 0.0, 0.04854368932038835, 0.0]"
