day,city,with_stadiums,contactlevel_to_baseline_ratio
2024-04-29,Berlin,False,1.0787166201673974
2024-04-29,Berlin,True,1.0787166201673974
2024-04-29,Dortmund,False,1.367682176713221
2024-04-29,Dortmund,True,1.367682176713221
2024-04-29,Düsseldorf,False,0.6393824877382005
2024-04-29,Düsseldorf,True,0.6393824877382005
2024-04-29,Frankfurt am Main,False,1.0468155500413565
2024-04-29,Frankfurt am Main,True,1.0468155500413565
2024-04-29,Gelsenkirchen,False,1.4081779627110507
2024-04-29,Gelsenkirchen,True,1.4081779627110507
2024-04-29,Hamburg,False,1.113267316854157
2024-04-29,Hamburg,True,1.113267316854157
2024-04-29,Köln,False,1.183601809954751
2024-04-29,Köln,True,1.183601809954751
2024-04-29,Leipzig,False,1.306538856555974
2024-04-29,Leipzig,True,1.306538856555974
2024-04-29,München,False,1.071439144980312
2024-04-29,München,True,1.071439144980312
2024-04-29,Stuttgart,False,1.0587321619260266
2024-04-29,Stuttgart,True,1.0587321619260266
2024-04-30,Berlin,False,1.1115120229661035
2024-04-30,Berlin,True,1.1115120229661035
2024-04-30,Dortmund,False,1.4797494604088197
2024-04-30,Dortmund,True,1.4797494604088197
2024-04-30,Düsseldorf,False,0.7654693125680316
2024-04-30,Düsseldorf,True,0.7654693125680316
2024-04-30,Frankfurt am Main,False,1.1982687859114989
2024-04-30,Frankfurt am Main,True,1.1982687859114989
2024-04-30,Gelsenkirchen,False,1.5356740094729717
2024-04-30,Gelsenkirchen,True,1.5356740094729717
2024-04-30,Hamburg,False,1.2409999999999999
2024-04-30,Hamburg,True,1.2409999999999999
2024-04-30,Köln,False,1.303477102567636
2024-04-30,Köln,True,1.303477102567636
2024-04-30,Leipzig,False,1.2103927802935417
2024-04-30,Leipzig,True,1.2103927802935417
2024-04-30,München,False,1.4502237281121488
2024-04-30,München,True,1.5276204264491602
2024-04-30,Stuttgart,False,1.3655455291222314
2024-04-30,Stuttgart,True,1.3655455291222314
2024-05-01,Berlin,False,0.4994408625902559
2024-05-01,Berlin,True,0.4994408625902559
2024-05-01,Dortmund,False,1.0333710407239818
2024-05-01,Dortmund,True,1.2691290217519122
2024-05-01,Düsseldorf,False,0.30055817947617003
2024-05-01,Düsseldorf,True,0.30055817947617003
2024-05-01,Frankfurt am Main,False,0.4785863106721198
2024-05-01,Frankfurt am Main,True,0.4785863106721198
2024-05-01,Gelsenkirchen,False,0.6231010000763416
2024-05-01,Gelsenkirchen,True,0.6231010000763416
2024-05-01,Hamburg,False,0.45493398276150226
2024-05-01,Hamburg,True,0.45493398276150226
2024-05-01,Köln,False,0.37835980826803206
2024-05-01,Köln,True,0.37835980826803206
2024-05-01,Leipzig,False,0.5439672801635991
2024-05-01,Leipzig,True,0.5439672801635991
2024-05-01,München,False,0.3898049387290581
2024-05-01,München,True,0.3898049387290581
2024-05-01,Stuttgart,False,0.5045310853530031
2024-05-01,Stuttgart,True,0.5045310853530031
2024-05-02,Berlin,False,1.0032639847149984
2024-05-02,Berlin,True,1.0032639847149984
2024-05-02,Dortmund,False,1.3821893806658032
2024-05-02,Dortmund,True,1.3821893806658032
2024-05-02,Düsseldorf,False,0.6444043321299638
2024-05-02,Düsseldorf,True,0.6444043321299638
2024-05-02,Frankfurt am Main,False,0.8078104431768318
2024-05-02,Frankfurt am Main,True,0.8078104431768318
2024-05-02,Gelsenkirchen,False,1.3126057188884417
2024-05-02,Gelsenkirchen,True,1.3126057188884417
2024-05-02,Hamburg,False,1.0817117055169725
2024-05-02,Hamburg,True,1.0817117055169725
2024-05-02,Köln,False,1.0971273509871808
2024-05-02,Köln,True,1.0971273509871808
2024-05-02,Leipzig,False,1.1284041658580763
2024-05-02,Leipzig,True,1.1284041658580763
2024-05-02,München,False,0.894712643678161
2024-05-02,München,True,0.894712643678161
2024-05-02,Stuttgart,False,0.9926289926289927
2024-05-02,Stuttgart,True,0.9926289926289927
2024-05-03,Berlin,False,1.0426779752774522
2024-05-03,Berlin,True,1.0426779752774522
2024-05-03,Dortmund,False,1.056224747951516
2024-05-03,Dortmund,True,1.056224747951516
2024-05-03,Düsseldorf,False,1.2967585089141003
2024-05-03,Düsseldorf,True,1.426265534054525
2024-05-03,Frankfurt am Main,False,0.8284360189573461
2024-05-03,Frankfurt am Main,True,0.8284360189573461
2024-05-03,Gelsenkirchen,False,1.0770783762347684
2024-05-03,Gelsenkirchen,True,1.0770783762347684
2024-05-03,Hamburg,False,0.9764656791153767
2024-05-03,Hamburg,True,1.0562484943624513
2024-05-03,Köln,False,1.135013945791574
