day,with_stadiums,contactlevel_to_baseline_ratio
2024-04-29,False,1.028825399170021
2024-04-29,True,1.028825399170021
2024-04-30,False,1.2308767761452155
2024-04-30,True,1.2344389158435183
2024-05-01,False,0.7684941337484009
2024-05-01,True,0.77341217365936
2024-05-02,False,0.9314994645092621
2024-05-02,True,0.9314994645092621
2024-05-03,False,0.8811113962284991
2024-05-03,True,0.8868911571920093
2024-05-04,False,0.9462489732563146
2024-05-04,True,0.9618771704703535
2024-05-05,False,0.8757193844374666
2024-05-05,True,0.8920117473185716
2024-05-06,False,0.9945282582719397
2024-05-06,True,0.9945282582719397
2024-05-07,False,0.9823660042277761
2024-05-07,True,0.9827869575842179
2024-05-08,False,1.2579707608407378
2024-05-08,True,1.2579707608407378
2024-05-09,False,0.8240776969057937
2024-05-09,True,0.8288755959202255
2024-05-10,False,0.8959262695712993
2024-05-10,True,0.8959262695712993
2024-05-11,False,0.9580019065138444
2024-05-11,True,0.9816451720459105
2024-05-12,False,1.137032663853665
2024-05-12,True,1.1479307544775812
2024-05-13,False,1.003203828959234
2024-05-13,True,1.003203828959234
2024-05-14,False,1.0002903409905468
2024-05-14,True,1.0002903409905468
2024-05-15,False,1.0438627064763506
2024-05-15,True,1.0438627064763506
2024-05-16,False,1.1075453014519616
2024-05-16,True,1.1075453014519616
2024-05-17,False,1.1182772134283558
2024-05-17,True,1.1254561470593436
2024-05-18,False,1.0785043610304126
2024-05-18,True,1.103742024423216
2024-05-19,False,1.022143538394341
2024-05-19,True,1.0367199080857596
2024-05-20,False,0.8512212276271118
2024-05-20,True,0.8512212276271118
2024-05-21,False,1.0525757799202475
2024-05-21,True,1.0720683412002383
2024-05-22,False,0.9689301035223334
2024-05-22,True,0.9689301035223334
2024-05-23,False,0.993639636280081
2024-05-23,True,0.993639636280081
2024-05-24,False,0.9641830168376602
2024-05-24,True,0.9680654280826535
2024-05-25,False,0.9312319986303008
2024-05-25,True,0.9414716324028822
2024-05-26,False,0.8977554821082517
2024-05-26,True,0.9104732933422542
2024-05-27,False,0.9938242317120591
2024-05-27,True,1.0014341266041917
2024-05-28,False,0.9735331698426247
2024-05-28,True,0.9735331698426247
2024-05-29,False,1.0911424030151728
2024-05-29,True,1.0911424030151728
2024-05-30,False,0.9413749136892504
2024-05-30,True,0.9413749136892504
2024-05-31,False,1.024922787084759
2024-05-31,True,1.024922787084759
