day,with_stadiums,contactlevel_to_baseline_ratio
2024-04-29,False,1.1296028119892798
2024-04-29,True,1.1296794627874063
2024-04-30,False,1.341912954193595
2024-04-30,True,1.3427739466879867
2024-05-01,False,0.8037047254956056
2024-05-01,True,0.8049186142750168
2024-05-02,False,1.018979664645023
2024-05-02,True,1.018979664645023
2024-05-03,False,0.968519298556765
2024-05-03,True,0.9701332387434323
2024-05-04,False,1.0339810136575354
2024-05-04,True,1.0424084234625404
2024-05-05,False,0.9616354587452853
2024-05-05,True,0.9661883187894749
2024-05-06,False,1.0734177769626028
2024-05-06,True,1.073456102361666
2024-05-07,False,1.0641867230679143
2024-05-07,True,1.064224157524192
2024-05-08,False,1.3580472680933802
2024-05-08,True,1.3580472680933802
2024-05-09,False,0.8157688191223689
2024-05-09,True,0.8180877631109525
2024-05-10,False,0.9298778460105971
2024-05-10,True,0.931336599640854
2024-05-11,False,0.9931218915291702
2024-05-11,True,1.0040015394331727
2024-05-12,False,1.2078023523110228
2024-05-12,True,1.2127122994175017
2024-05-13,False,1.0459767912333389
2024-05-13,True,1.046015116632402
2024-05-14,False,1.0356616673841605
2024-05-14,True,1.0358862741218278
2024-05-15,False,1.0994889580787977
2024-05-15,True,1.0995257425872647
2024-05-16,False,1.185265786657153
2024-05-16,True,1.185265786657153
2024-05-17,False,1.181559403196843
2024-05-17,True,1.1846010597024852
2024-05-18,False,1.1120036314833819
2024-05-18,True,1.1251282860977343
2024-05-19,False,1.027027027027027
2024-05-19,True,1.0366683777088401
2024-05-20,False,0.8610567407533132
2024-05-20,True,0.8611717169505028
2024-05-21,False,1.07118696639188
2024-05-21,True,1.0769518726586753
2024-05-22,False,0.9914528567112022
2024-05-22,True,0.9914896412196692
2024-05-23,False,1.0168391009632536
2024-05-23,True,1.0176953264359614
2024-05-24,False,0.989283259804465
2024-05-24,True,0.9906799388121578
2024-05-25,False,0.9550603931475486
2024-05-25,True,0.9585487881897844
2024-05-26,False,0.91400897181244
2024-05-26,True,0.9205258106992211
2024-05-27,False,1.0010594235312475
2024-05-27,True,1.0024774632965867
2024-05-28,False,0.9782372114538741
2024-05-28,True,0.9782372114538741
2024-05-29,False,1.1158948488550822
2024-05-29,True,1.1159316333635492
2024-05-30,False,0.943168034249019
2024-05-30,True,0.943168034249019
2024-05-31,False,1.0526924867537188
2024-05-31,True,1.0530959718003858
2024-06-01,False,1.0232740585774058
2024-06-01,True,1.0269351464435146
2024-06-02,False,1.0676456803624434
2024-06-02,True,1.068806213314884
2024-06-03,False,1.0123270908558335
2024-06-03,True,1.012557043250213
2024-06-04,False,0.9750178482139754
2024-06-04,True,0.9751301515828091
2024-06-05,False,0.9938438497615576
2024-06-05,True,0.9938806342700246
2024-06-06,False,1.0469496967534784
2024-06-06,True,1.0504102747056725
2024-06-07,False,1.0035914603054958
2024-06-07,True,1.0039018334183165
2024-06-08,False,0.9811715481171548
2024-06-08,True,0.9813097023762533
2024-06-09,False,0.9552078916240766
2024-06-09,True,0.9566808757560202
2024-06-10,False,0.9945441056905006
2024-06-10,True,0.9945824310895638
2024-06-11,False,0.9907403198506901
2024-06-11,True,0.9907777543069679
2024-06-12,False,0.976481561765131
2024-06-12,True,0.9790564773578213
2024-06-13,False,1.0190866928291116
2024-06-13,True,1.0196575098109169
2024-06-14,False,0.993752632629082
2024-06-14,True,0.9942492296095949
2024-06-15,False,0.9408305044604088
2024-06-15,True,0.9427646640877871
2024-06-16,False,0.9730176088557592
2024-06-16,True,0.9741781418081996
2024-06-17,False,0.9840429463471789
2024-06-17,True,0.9851543829200122
2024-06-18,False,0.9562257511624737
2024-06-18,True,0.9577231294135893
2024-06-19,False,0.9608113611581865
2024-06-19,True,0.9615838358359937
2024-06-20,False,1.0164823403496255
2024-06-20,True,1.0168747770246165
2024-06-21,False,0.9886935508901058
2024-06-21,True,0.9928835879131842
2024-06-22,False,0.9494996842188363
2024-06-22,True,0.9613464119365279
2024-06-23,False,0.9515923851183967
2024-06-23,True,0.9529314616019818
2024-06-24,False,0.9680995803368803
2024-06-24,True,0.9685978105247022
2024-06-25,False,0.9393802458374222
2024-06-25,True,0.9405407139820369
2024-06-26,False,0.9488563959064098
2024-06-26,True,0.950364560753557
2024-06-27,False,0.9807349268640742
2024-06-27,True,0.9807349268640742
2024-06-28,False,1.0341321746070455
2024-06-28,True,1.0341321746070455
2024-06-29,False,0.9995460645772479
2024-06-29,True,1.002827228230836
2024-06-30,False,0.9200794518713594
2024-06-30,True,0.9221773383623094
2024-07-01,False,1.0528370376656548
2024-07-01,True,1.0540251250366146
2024-07-02,False,0.9861358817285093
2024-07-02,True,0.9884568180177387
2024-07-03,False,0.9658508388181664
2024-07-03,True,0.9658508388181664
2024-07-04,False,1.0530503032465215
2024-07-04,True,1.0530503032465215
2024-07-05,False,0.9975391846054936
2024-07-05,True,1.0014498858270335
2024-07-06,False,0.9686685876687455
2024-07-06,True,0.9709135943790952
2024-07-07,False,1.0260450376057313
2024-07-07,True,1.0262235811368758
2024-07-08,False,0.9895618038122822
2024-07-08,True,0.9896001292113454
2024-07-09,False,0.938070039867696
2024-07-09,True,0.9381449087802518
2024-07-10,False,0.9470171704830594
2024-07-10,True,0.9473482310592626
2024-07-11,False,1.0139493399928647
2024-07-11,True,1.016553692472351
2024-07-12,False,1.009705810628062
2024-07-12,True,1.0159443101957568
2024-07-13,False,1.0655147232967552
2024-07-13,True,1.0721461277334807
2024-07-14,False,1.0056018032896645
2024-07-14,True,1.006539156828174
2024-07-15,False,0.9902516609954202
2024-07-15,True,0.9902516609954202
2024-07-16,False,0.9470168749181122
2024-07-16,True,0.9486639909943394
2024-07-17,False,0.9826245746791209
2024-07-17,True,0.9857144733903493
2024-07-18,False,0.9828754905458438
2024-07-18,True,0.9858722797003211
2024-07-19,False,0.9560422994213759
2024-07-19,True,0.9632119183275323
2024-07-20,False,0.9720533670166575
2024-07-20,True,0.976888766085103
2024-07-21,False,0.9669471287968397
2024-07-21,True,0.9691789229361484
2024-07-22,False,0.9677546517453114
2024-07-22,True,0.9677929771443746
2024-07-23,False,0.8996248532703008
2024-07-23,True,0.9004109768521367
2024-07-24,False,0.8929071585280942
2024-07-24,True,0.8936428486974344
2024-07-25,False,0.942953977880842
2024-07-25,True,0.9432037103103817
2024-07-26,False,0.9142350411244374
2024-07-26,True,0.9191699736182855
2024-07-27,False,0.9675633535959579
2024-07-27,True,0.9747819136338517
2024-07-28,False,0.9722587988483943
2024-07-28,True,0.972972972972973
2024-07-29,False,0.9294675780811569
2024-07-29,True,0.9356762927293981
2024-07-30,False,0.8766026626593973
2024-07-30,True,0.8812819696941339
2024-07-31,False,0.9630184316662069
2024-07-31,True,0.970338548851141
2024-08-01,False,0.9638958259008206
