day,city,contacts_city,contacts_stad,contact_to_baseline_city,contact_to_baseline_all
2024-06-26,Leipzig,376,0,0.7236733571624966,0.7236733571624966
2024-06-26,München,176,0,1.3050847457627117,1.3050847457627117
2024-06-26,Stuttgart,232,18,0.9376443418013857,1.010392609699769
2024-06-27,Berlin,1358,0,1.069050832208727,1.069050832208727
2024-06-27,Dortmund,216,0,0.8739884393063584,0.8739884393063584
2024-06-27,Düsseldorf,266,0,1.2372093023255815,1.2372093023255815
2024-06-27,Frankfurt am Main,204,0,1.0295602018745493,1.0295602018745493
2024-06-27,Gelsenkirchen,208,0,0.7567567567567568,0.7567567567567568
2024-06-27,Hamburg,650,0,0.9131045554886614,0.9131045554886614
2024-06-27,Köln,298,0,0.9617335177501153,0.9617335177501153
2024-06-27,Leipzig,408,0,0.8051874823794756,0.8051874823794756
2024-06-27,München,140,0,1.0458911419423693,1.0458911419423693
2024-06-27,Stuttgart,200,0,1.090342679127726,1.090342679127726
2024-06-28,Berlin,1394,0,1.057204767063922,1.057204767063922
2024-06-28,Dortmund,216,0,0.7269230769230769,0.7269230769230769
2024-06-28,Düsseldorf,644,0,2.500277315585136,2.500277315585136
2024-06-28,Frankfurt am Main,188,0,0.8832214765100671,0.8832214765100671
2024-06-28,Gelsenkirchen,276,0,0.9752650176678446,0.9752650176678446
