day,with_stadiums,contactlevel_to_baseline_ratio
2024-04-29,False,1.0089827920613237
2024-04-29,True,1.0089827920613237
2024-04-30,False,1.2145125065750204
2024-04-30,True,1.216903285534738
2024-05-01,False,0.7282669796986568
2024-05-01,True,0.7313507458085164
2024-05-02,False,0.9394193499253162
2024-05-02,True,0.9394193499253162
2024-05-03,False,0.8833509341412144
2024-05-03,True,0.8871365437817241
2024-05-04,False,0.93213180475162
2024-05-04,True,0.9423249795262285
2024-05-05,False,0.8514413411123072
2024-05-05,True,0.8617507723257797
2024-05-06,False,1.002709615264175
2024-05-06,True,1.002709615264175
2024-05-07,False,0.9865645853829033
2024-05-07,True,0.9867886598088669
2024-05-08,False,1.294176459499509
2024-05-08,True,1.294176459499509
2024-05-09,False,0.7853292697154102
2024-05-09,True,0.7881377251354889
2024-05-10,False,0.8793233078144408
2024-05-10,True,0.8793233078144408
2024-05-11,False,0.9596313946402927
2024-05-11,True,0.9771020197757005
2024-05-12,False,1.1823332214250148
2024-05-12,True,1.1905547581615112
2024-05-13,False,1.0071726253256676
2024-05-13,True,1.0071726253256676
2024-05-14,False,0.9989772104203642
2024-05-14,True,0.9989772104203642
2024-05-15,False,1.0644457595964987
2024-05-15,True,1.0644457595964987
2024-05-16,False,1.1241977671242254
2024-05-16,True,1.1241977671242254
2024-05-17,False,1.1466087186985676
2024-05-17,True,1.151521865839263
2024-05-18,False,1.0775553045331339
2024-05-18,True,1.0949195438012864
2024-05-19,False,0.9635873906013575
2024-05-19,True,0.9733234026133005
2024-05-20,False,0.8291978265984364
2024-05-20,True,0.8291978265984364
2024-05-21,False,1.0706277639358446
2024-05-21,True,1.0777696409708493
2024-05-22,False,0.9742792293312715
2024-05-22,True,0.9742792293312715
2024-05-23,False,0.9934017243927847
2024-05-23,True,0.9934017243927847
2024-05-24,False,0.9680918072228396
2024-05-24,True,0.9700809118944501
2024-05-25,False,0.9248182895055238
2024-05-25,True,0.9330501384615346
2024-05-26,False,0.8920970510610039
2024-05-26,True,0.9012154936671843
2024-05-27,False,0.9892960929321948
2024-05-27,True,0.994640627172227
2024-05-28,False,0.9839163296300881
2024-05-28,True,0.9839163296300881
2024-05-29,False,1.1015474347121126
2024-05-29,True,1.1015474347121126
2024-05-30,False,0.9365540239639991
2024-05-30,True,0.9365540239639991
2024-05-31,False,1.0337203463180633
2024-05-31,True,1.0337203463180633
2024-06-01,False,1.0075150959764385
2024-06-01,True,1.0260285773272206
2024-06-02,False,1.0796815314232566
